name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 8, 41
__undefined, 0, 0, 0
g_7, 0, 0, 1
g_13, 0, 0, 1
g_20, 0, 0, 1
g_28, 0, 0, 1
g_53, 0, 0, 0
g_75, 0, 0, 0
g_79, 0, 0, 0
g_92, 0, 0, 0
g_94, 0, 0, 0
g_96, 0, 0, 1
g_98, 0, 0, 1
g_115, 0, 0, 0
g_157, 0, 0, 1
g_169, 0, 0, 1
g_171, 0, 0, 0
g_176, 0, 0, 2
g_191, 0, 0, 0
g_190, 0, 0, 0
g_263, 0, 0, 0
g_294, 0, 0, 0
g_316, 0, 0, 1
g_354, 0, 0, 0
g_355, 0, 0, 0
g_359, 0, 0, 0
g_382, 0, 0, 1
g_404, 0, 0, 0
g_403, 0, 0, 0
g_527, 0, 0, 0
g_526, 0, 0, 0
g_634, 0, 0, 0
g_633, 0, 0, 0
g_689, 0, 0, 0
g_688, 0, 0, 0
g_695, 0, 0, 0
g_694, 0, 0, 0
g_728, 0, 0, 0
g_727, 0, 0, 0
g_730, 0, 0, 0
g_773, 0, 0, 1
g_790, 0, 0, 1
g_876, 0, 0, 0
g_878, 0, 0, 0
g_982, 0, 0, 0
g_985, 0, 0, 1
g_1115, 0, 0, 0
g_1117, 0, 0, 0
g_1161, 0, 0, 0
g_1218, 0, 0, 0
g_1217, 0, 0, 0
g_1280, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
