var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_10,0,0,1
g_27,0,0,40
g_40,0,0,2
g_51,0,0,5
g_54,0,1,30
g_76,0,0,2
g_85,0,3,13
g_89,0,0,7
g_141,0,2,11
g_143,0,0,3
g_145,1,1,1
g_164,0,0,7
g_166,0,2,5
g_210,1,3,2
g_214,0,0,2
g_222,0,0,3
g_242,0,0,0
g_284,0,0,1
g_289,0,0,20
g_338,1,0,1
g_346,1,2,5
g_364,0,0,1
g_418,0,2,10
g_516,0,0,2
g_521,0,0,6
g_686,0,1,7
g_704,0,0,0
g_805,0,0,0
g_845,0,0,0
g_850,0,0,1
g_942,0,0,6
g_943,0,0,1
g_1234,0,0,9
g_1235,0,0,2
g_1453,0,0,1
g_1589,0,0,0
g_1592,0,0,7
g_1658,0,0,0
g_1761,0,0,0
g_1837,0,0,0
g_1937,0,0,1
g_1946,0,0,3
g_1978,0,0,1
g_2053,0,0,0
g_2066,0,1,1
crc32_context,0,8,63
crc32_tab,0,0,9
g_528,0,0,7
g_1607,0,0,1
g_445,1,1,45
g_1242,0,0,10
g_211,0,0,5
g_1605,0,0,2
g_1606,0,0,3
g_999,0,0,16
g_208,0,1,3
g_988,0,0,1
g_987,0,0,3
g_1000,0,0,2
g_1462,0,0,1
g_989,0,0,1
g_1443,0,2,11
g_1461,0,1,1
g_1482,0,0,2
g_1493,0,0,2
g_1966,0,0,3
g_1965,0,0,1
g_1243,0,0,0
g_209,0,0,0
g_990,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
