name, constant_write, var_write, read
g_15, 0, 0, 1
g_20, 0, 0, 7
g_59, 1, 0, 8
g_95, 1, 4, 1
g_288, 0, 0, 0
g_298, 0, 0, 0
g_303, 2, 2, 2
g_304, 2, 1, 1
g_338, 1, 1, 3
g_355, 0, 0, 0
g_422, 0, 0, 4
g_435, 0, 0, 0
g_448, 2, 2, 2
g_493, 0, 0, 0
g_524, 1, 1, 0
g_525, 0, 0, 0
g_536, 0, 0, 2
g_553, 1, 1, 5
g_710, 3, 2, 2
g_717, 0, 0, 0
g_721, 1, 1, 0
g_804, 1, 0, 0
g_877, 1, 0, 0
g_959, 1, 1, 1
g_961, 1, 0, 0
g_1030, 0, 0, 0
g_1072, 1, 0, 0
g_1149, 0, 1, 1
g_1260, 0, 1, 1
g_132, 0, 0, 5
g_349, 0, 1, 6
g_635, 0, 0, 3
g_81, 0, 0, 1
g_569, 0, 0, 9
g_133, 0, 0, 2
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 1, 29, 0
_IO_stdin_used, 0, 0, 0
