name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 8, 56
__undefined, 0, 0, 0
g_4, 0, 1, 0
g_7, 2, 2, 17
g_15, 7, 9, 13
g_17, 1, 0, 0
g_18, 1, 1, 18
g_38, 6, 10, 13
g_39, 1, 6, 0
g_40, 0, 0, 0
g_44, 7, 7, 17
g_53, 1, 1, 0
g_89, 4, 4, 12
g_102, 4, 3, 8
g_105, 0, 3, 0
g_118, 1, 1, 9
g_130, 7, 3, 14
g_131, 0, 3, 0
g_136, 5, 8, 12
g_137, 0, 1, 0
g_146, 1, 5, 0
g_154, 2, 1, 0
g_269, 3, 3, 6
g_332, 2, 3, 12
g_341, 0, 1, 0
g_356, 6, 2, 8
g_365, 0, 2, 0
g_376, 0, 1, 0
g_404, 5, 11, 10
g_454, 0, 1, 9
g_503, 0, 1, 5
g_595, 0, 1, 0
g_676, 0, 1, 0
g_728, 1, 2, 5
g_737, 1, 2, 4
g_861, 0, 0, 10
g_863, 1, 3, 0
g_904, 0, 0, 6
g_920, 0, 0, 0
g_922, 0, 0, 1
g_923, 0, 1, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
