name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 0, 0
__undefined, 0, 0, 0
g_8, 0, 0, 7
g_17, 4, 1, 4
g_46, 0, 0, 0
g_61, 0, 0, 0
g_72, 4, 2, 5
g_75, 1, 1, 9
g_80, 3, 1, 4
g_119, 1, 0, 2
g_118, 0, 0, 2
g_151, 0, 0, 0
g_157, 0, 0, 0
g_156, 1, 1, 1
g_171, 0, 0, 0
g_173, 1, 1, 0
g_176, 1, 0, 0
g_183, 0, 0, 0
g_182, 0, 0, 0
g_181, 0, 0, 0
g_242, 1, 0, 1
g_254, 0, 0, 0
g_253, 0, 0, 0
g_252, 0, 0, 0
g_342, 1, 0, 0
g_379, 0, 0, 0
g_413, 0, 0, 0
g_423, 1, 0, 0
g_508, 1, 0, 0
g_526, 1, 0, 0
g_564, 0, 0, 1
g_563, 0, 0, 0
g_650, 1, 1, 1
g_675, 0, 0, 0
g_714, 1, 0, 0
g_720, 0, 0, 1
g_915, 1, 0, 0
g_922, 0, 0, 0
g_928, 1, 0, 0
g_993, 0, 0, 0
g_996, 0, 0, 0
g_1049, 0, 0, 0
g_1048, 0, 0, 0
g_1067, 0, 0, 0
g_1066, 0, 0, 0
g_1065, 0, 0, 0
g_1169, 0, 0, 0
g_1182, 1, 0, 0
g_1188, 0, 0, 0
g_1333, 1, 0, 0
g_1339, 0, 0, 0
g_1457, 0, 0, 0
g_1458, 1, 0, 0
g_1467, 1, 0, 0
g_1568, 0, 0, 0
g_1577, 0, 0, 0
g_1618, 0, 0, 0
g_1617, 0, 0, 0
g_1673, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 35, 0
_IO_stdin_used, 0, 0, 0
