var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_2,1,0,29
g_39,0,0,1
g_65,0,0,8
g_71,0,2,108
g_73,0,0,8
g_77,1,0,4
g_81,0,0,15
g_90,0,0,7
g_93,1,1,5
g_97,0,0,14
g_136,0,2,5
g_162,1,3,1
g_174,0,0,2
g_182,2,4,4
g_212,0,1,1
g_225,0,0,1
g_285,0,1,1
g_577,0,0,1
g_578,0,1,1
g_710,2,1,6
g_722,0,1,0
g_755,0,0,1
g_767,0,0,1
g_795,0,0,1
g_884,0,0,2
g_896,0,1,2
g_901,0,0,1
g_942,0,1,4
g_959,0,0,3
g_1090,0,1,1
g_1117,0,0,6
crc32_context,0,8,48
crc32_tab,0,0,9
g_64,0,0,10
g_165,0,0,23
g_1046,0,1,2
g_638,0,0,12
g_794,1,0,11
g_80,0,0,31
g_340,0,1,26
g_1047,0,0,1
g_637,0,0,2
g_791,0,2,1
g_1034,0,1,1
g_399,0,0,10
g_166,0,0,2
g_400,0,0,3
g_164,0,0,1
g_526,0,1,0
g_773,0,1,4
g_1035,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
