name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 4, 33
__undefined, 0, 0, 0
g_2, 1, 1, 0
g_34, 1, 1, 0
g_95, 2, 3, 0
g_97, 2, 7, 0
g_119, 4, 2, 14
g_146, 0, 3, 0
g_147, 8, 3, 13
g_151, 6, 2, 14
g_152, 0, 4, 0
g_236, 9, 21, 15
g_318, 1, 3, 0
g_368, 3, 2, 10
g_369, 0, 4, 0
g_588, 2, 1, 4
g_592, 0, 2, 0
g_699, 0, 4, 1
g_701, 2, 0, 3
g_726, 2, 2, 3
g_757, 0, 1, 0
g_780, 0, 0, 3
g_812, 0, 3, 0
g_954, 0, 0, 0
g_985, 1, 1, 2
g_1032, 1, 0, 3
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
