name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 0, 0
__undefined, 0, 0, 0
g_16, 2, 2, 0
g_55, 14, 14, 11
g_61, 2, 9, 0
g_67, 4, 1, 5
g_77, 0, 6, 0
g_90, 6, 1, 17
g_92, 0, 2, 0
g_127, 5, 1, 6
g_143, 6, 3, 8
g_169, 11, 7, 7
g_176, 10, 4, 15
g_218, 4, 1, 14
g_238, 5, 1, 2
g_243, 2, 3, 0
g_259, 0, 3, 0
g_286, 0, 1, 0
g_322, 6, 8, 8
g_371, 0, 3, 0
g_373, 7, 2, 5
g_407, 7, 7, 9
g_413, 1, 6, 0
g_433, 8, 4, 7
g_484, 4, 2, 6
g_579, 0, 1, 0
g_789, 0, 0, 0
g_823, 1, 0, 1
g_858, 3, 2, 2
g_860, 1, 3, 0
g_887, 0, 2, 0
g_942, 0, 0, 0
g_943, 3, 1, 2
g_948, 1, 0, 1
g_951, 2, 1, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 33, 0
_IO_stdin_used, 0, 0, 0
