var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_3,2,1,37
g_77,2,2,64
g_80,2,2,56
g_116,1,1,9
g_130,1,1,0
g_152,0,0,3
g_164,0,0,2
g_187,0,0,2
g_247,1,1,5
g_274,2,4,16
g_426,0,1,1
g_467,0,0,6
g_469,2,2,1
g_661,0,0,0
g_715,0,0,3
g_863,0,0,0
g_941,0,0,1
g_1014,0,0,5
g_1029,0,0,1
g_1088,0,0,1
g_1237,0,0,0
g_340,0,0,10
g_179,0,0,15
g_339,0,0,27
g_632,0,0,7
g_479,0,0,13
g_1163,0,1,1
g_180,0,0,15
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,0,21,0
_IO_stdin_used,0,0,0
