var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_2,0,0,2
g_32,0,0,0
g_40,0,0,1
g_78,0,0,1
g_189,0,0,1
g_192,0,0,1
g_203,0,0,1
g_228,0,0,1
g_295,0,0,1
g_387,0,0,0
g_425,0,0,0
g_428,0,0,1
g_440,0,0,1
g_546,0,0,0
g_755,0,0,0
g_916,0,0,1
g_918,0,0,1
g_921,0,0,1
g_928,0,0,1
g_1006,0,0,1
g_1152,0,0,0
g_1192,0,0,0
g_1301,0,0,0
g_1308,0,0,1
g_1505,0,0,1
g_1527,0,0,1
g_1715,0,0,1
g_1716,0,0,0
g_1725,0,0,1
g_1845,0,0,0
g_1849,0,0,0
g_1957,0,0,1
g_2100,0,0,0
g_2103,0,0,1
g_274,0,0,0
g_275,0,0,0
g_105,0,0,0
g_106,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,0,32,0
_IO_stdin_used,0,0,0
