var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
crc32_tab,0,0,0
crc32_context,0,8,39
__undefined,0,0,0
g_15,0,0,41
g_78,1,2,0
g_79,0,1,0
g_84,3,3,0
g_144,1,1,24
g_148,1,3,23
g_180,0,0,0
g_214,1,1,0
g_215,0,1,14
g_222,0,0,0
g_246,2,9,23
g_250,0,0,9
g_251,1,1,0
g_257,3,5,0
g_274,0,1,0
g_332,4,9,11
g_334,0,1,0
g_339,0,1,0
g_364,1,2,9
g_380,4,9,0
g_514,1,6,12
g_924,0,1,0
l_807.0,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
