name, constant_write, var_write, read
g_5, 3, 3, 1
g_6, 0, 3, 0
g_8, 1, 1, 2
g_10, 1, 1, 1
g_52, 1, 0, 6
g_63, 5, 3, 7
g_67, 3, 5, 1
g_83, 2, 5, 4
g_85, 4, 3, 3
g_104, 1, 2, 3
g_161, 1, 1, 0
g_172, 5, 3, 3
g_241, 2, 2, 2
g_272, 0, 0, 0
g_374, 1, 1, 1
g_482, 0, 0, 0
g_484, 0, 0, 2
g_500, 0, 1, 1
g_507, 1, 1, 2
g_527, 0, 0, 0
g_701, 0, 0, 1
g_741, 0, 0, 0
g_742, 0, 0, 1
g_799, 0, 0, 0
crc32_context, 0, 4, 32
crc32_tab, 0, 0, 0
g_9, 0, 0, 25
g_483, 0, 0, 8
g_470, 0, 0, 1
g_156, 0, 0, 6
g_76, 0, 0, 11
g_242, 0, 0, 3
g_776, 0, 1, 0
g_155, 0, 0, 7
g_471, 0, 0, 1
g_219, 0, 3, 24
g_474, 0, 0, 3
g_475, 1, 0, 2
g_797, 0, 0, 0
g_469, 0, 0, 4
g_643, 0, 1, 1
g_77, 0, 0, 10
g_472, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
