var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_2,1,2,9
g_62,2,1,13
g_65,0,1,0
g_75,1,2,1
g_84,0,1,9
g_122,1,0,0
g_127,2,6,4
g_128,1,4,0
g_134,0,1,14
g_135,1,2,3
g_150,0,1,7
g_151,0,1,10
g_152,0,6,0
g_153,0,1,0
g_156,0,1,13
g_168,0,0,5
g_176,0,1,0
g_177,1,4,2
g_210,0,1,11
g_226,1,1,10
g_243,2,2,0
g_251,0,3,6
g_266,1,0,4
g_270,0,5,1
g_327,1,1,0
g_328,0,6,0
g_391,1,2,5
g_421,0,1,4
g_422,0,2,1
g_423,1,1,3
g_554,0,3,1
g_555,0,3,0
g_581,0,2,3
g_605,0,0,2
g_647,0,1,1
g_650,0,0,0
g_714,0,0,1
g_743,0,1,2
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,0,38,0
_IO_stdin_used,0,0,0
