var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_5,0,0,7
g_15,1,1,9
g_106,0,0,8
g_110,0,0,7
g_113,0,0,0
g_130,0,0,1
g_177,1,1,8
g_259,0,0,0
g_270,0,0,1
g_302,0,0,0
g_501,0,0,0
g_592,0,0,8
g_598,1,1,0
g_599,0,0,0
g_763,0,0,0
g_799,0,0,15
g_898,0,0,0
g_905,0,0,1
g_910,0,0,2
g_920,0,0,2
g_1068,0,0,3
g_1162,0,0,0
g_1302,0,2,4
g_1357,0,0,0
crc32_context,0,4,34
crc32_tab,0,0,5
g_971,0,0,2
g_694,0,0,8
g_1337,0,0,1
g_1338,0,1,0
g_379,0,0,0
g_378,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
