name, constant_write, var_write, read
g_2, 3, 1, 6
g_5, 2, 1, 13
g_77, 6, 9, 9
g_80, 0, 4, 0
g_81, 6, 6, 20
g_83, 0, 2, 0
g_133, 2, 4, 8
g_161, 3, 16, 11
g_169, 2, 3, 0
g_185, 0, 1, 6
g_188, 1, 1, 0
g_213, 6, 5, 1
g_217, 0, 1, 3
g_266, 2, 2, 0
g_267, 3, 1, 9
g_298, 2, 1, 4
g_333, 2, 5, 2
g_335, 0, 2, 0
g_353, 0, 4, 0
g_384, 0, 3, 1
g_385, 8, 5, 7
g_416, 0, 7, 0
g_502, 2, 6, 1
g_503, 0, 0, 1
g_506, 1, 2, 4
g_577, 1, 4, 4
g_593, 0, 3, 0
g_599, 0, 3, 0
g_661, 0, 0, 0
g_662, 0, 0, 2
g_663, 0, 3, 0
g_664, 1, 3, 7
g_725, 0, 2, 0
g_733, 0, 0, 3
g_734, 0, 1, 1
crc32_context, 0, 8, 52
crc32_tab, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
