var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_6,0,6,17
g_14,1,1,0
g_19,2,9,14
g_20,2,7,2
g_63,0,0,13
g_70,4,3,12
g_71,1,11,13
g_74,0,0,17
g_86,0,5,2
g_145,0,1,14
g_183,0,2,13
g_184,0,2,10
g_236,1,6,17
g_308,0,6,4
g_346,0,1,12
g_348,0,4,12
g_452,0,1,3
g_507,0,5,0
g_640,0,1,2
g_664,0,1,1
g_725,0,1,1
g_733,0,1,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,0,22,0
_IO_stdin_used,0,0,0
