name, constant_write, var_write, read
g_3, 0, 0, 4
g_34, 2, 4, 3
g_47, 3, 0, 4
g_55, 1, 0, 5
g_64, 0, 2, 2
g_70, 0, 0, 0
g_103, 0, 0, 0
g_118, 5, 2, 1
g_131, 1, 1, 4
g_137, 0, 0, 0
g_157, 0, 0, 0
g_160, 2, 1, 1
g_169, 2, 2, 2
g_173, 1, 0, 1
g_181, 2, 3, 8
g_185, 1, 0, 2
g_189, 2, 1, 2
g_193, 1, 1, 2
g_281, 2, 2, 0
g_283, 0, 1, 0
g_286, 4, 3, 4
g_308, 2, 4, 4
g_464, 1, 0, 1
g_483, 2, 2, 2
g_526, 2, 1, 1
g_651, 1, 1, 1
g_698, 1, 0, 0
g_733, 2, 2, 0
g_738, 5, 2, 2
g_756, 2, 2, 2
g_760, 1, 2, 0
g_813, 0, 2, 2
g_924, 0, 0, 1
g_943, 1, 0, 0
g_952, 1, 0, 1
g_964, 1, 2, 2
g_986, 0, 0, 0
g_1000, 0, 0, 0
g_1001, 0, 0, 0
g_1002, 1, 2, 2
g_195, 2, 0, 1
g_166, 0, 0, 35
g_970, 0, 0, 4
g_165, 0, 0, 4
g_167, 0, 0, 11
g_600, 0, 0, 4
g_903, 0, 4, 0
g_601, 0, 0, 12
g_969, 0, 0, 4
g_319, 1, 2, 0
g_523, 0, 0, 0
g_524, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 39, 0
_IO_stdin_used, 0, 0, 0
