name, constant_write, var_write, read
g_1064, 1, 2, 0
g_3, 3, 0, 13
g_34, 2, 1, 1
g_42, 0, 0, 0
g_47, 0, 1, 4
g_94, 1, 3, 4
g_113, 1, 15, 1
g_129, 0, 0, 0
g_143, 0, 0, 0
g_159, 0, 0, 0
g_169, 4, 2, 1
g_172, 0, 2, 3
g_246, 1, 0, 4
g_251, 0, 0, 0
g_287, 3, 3, 4
g_291, 1, 3, 1
g_292, 2, 1, 7
g_293, 2, 1, 2
g_320, 1, 0, 4
g_330, 1, 1, 0
g_453, 0, 0, 0
g_463, 0, 1, 1
g_535, 1, 1, 4
g_561, 0, 0, 0
g_576, 1, 2, 1
g_603, 1, 0, 1
g_745, 1, 1, 0
g_759, 1, 0, 0
g_773, 0, 2, 2
g_798, 0, 0, 0
g_970, 1, 1, 1
g_481, 4, 0, 8
g_482, 0, 0, 4
g_598, 1, 0, 11
g_597, 5, 2, 12
g_1065, 0, 0, 0
g_1066, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 30, 0
_IO_stdin_used, 0, 0, 0
