var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_2,1,1,3
g_5,1,1,3
g_26,0,0,0
g_78,0,0,0
g_101,0,0,0
g_116,0,0,0
g_120,0,0,0
g_123,0,0,0
g_133,0,0,0
g_153,0,0,0
g_172,0,0,0
g_182,0,0,0
g_195,0,0,1
g_256,0,0,0
g_270,0,0,0
g_282,0,0,0
g_297,0,0,0
g_306,0,0,0
g_345,0,0,0
g_359,0,0,0
g_506,0,0,1
g_540,0,0,1
g_541,0,0,0
g_697,0,0,0
g_805,0,0,1
g_819,0,0,1
g_962,0,0,0
crc32_context,0,8,60
crc32_tab,0,0,9
g_8,1,0,1
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
