name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 0, 0
__undefined, 0, 0, 0
g_2, 3, 1, 5
g_6, 3, 1, 15
g_14, 9, 0, 36
g_13, 5, 0, 17
g_28, 0, 0, 0
g_56, 0, 0, 0
g_59, 0, 2, 0
g_67, 2, 3, 0
g_73, 1, 4, 1
g_113, 0, 0, 0
g_132, 0, 0, 18
g_168, 0, 0, 0
g_198, 0, 0, 0
g_202, 0, 0, 7
g_201, 0, 0, 13
g_223, 1, 1, 0
g_238, 0, 0, 0
g_246, 0, 0, 1
g_245, 0, 0, 3
g_278, 2, 1, 1
g_312, 0, 0, 17
g_314, 0, 0, 1
g_366, 0, 2, 0
g_374, 0, 0, 0
g_395, 0, 0, 0
g_421, 0, 0, 1
g_420, 0, 0, 4
g_446, 10, 4, 8
g_445, 0, 0, 14
g_444, 0, 0, 8
g_493, 0, 0, 11
g_492, 0, 0, 11
g_538, 0, 0, 9
g_537, 1, 0, 18
g_541, 1, 0, 2
g_676, 0, 0, 0
g_727, 1, 1, 0
g_751, 1, 0, 0
g_823, 0, 0, 0
g_842, 2, 1, 2
g_891, 0, 0, 0
g_890, 0, 0, 0
g_889, 0, 0, 0
g_941, 0, 0, 0
g_940, 0, 0, 0
__PRETTY_FUNCTION__.5, 0, 0, 0
__PRETTY_FUNCTION__.4, 0, 0, 0
__PRETTY_FUNCTION__.3, 0, 0, 0
__PRETTY_FUNCTION__.2, 0, 0, 0
__PRETTY_FUNCTION__.1, 0, 0, 0
__PRETTY_FUNCTION__.0, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 20, 0
_IO_stdin_used, 0, 0, 0
