name, constant_write, var_write, read
g_205, 1, 0, 3
g_2, 1, 1, 1
g_5, 1, 1, 1
g_14, 0, 0, 0
g_49, 0, 0, 0
g_54, 0, 0, 0
g_56, 0, 0, 0
g_91, 0, 0, 0
g_93, 0, 0, 0
g_97, 0, 0, 0
g_121, 0, 0, 0
g_149, 0, 0, 0
g_151, 0, 0, 0
g_183, 0, 0, 1
g_186, 0, 0, 1
g_201, 0, 0, 0
g_283, 1, 1, 1
g_284, 0, 0, 0
g_928, 0, 0, 0
g_987, 0, 0, 0
g_991, 0, 0, 0
g_1002, 0, 0, 0
g_1051, 0, 0, 0
g_1187, 0, 0, 0
g_1211, 0, 0, 0
g_1274, 0, 0, 0
g_1290, 0, 0, 0
g_1328, 0, 0, 0
crc32_context, 0, 8, 44
crc32_tab, 0, 0, 0
g_193, 0, 0, 0
g_745, 0, 0, 0
g_211, 0, 0, 0
g_574, 0, 0, 0
g_565, 0, 0, 5
g_566, 0, 0, 13
g_644, 0, 0, 0
g_564, 0, 0, 5
g_1361, 0, 0, 2
g_938, 0, 0, 1
g_139, 0, 0, 2
g_937, 0, 0, 2
g_506, 0, 0, 0
g_645, 0, 0, 0
g_939, 0, 0, 0
g_140, 0, 0, 0
g_796, 0, 0, 0
g_797, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
