var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_79,3,4,0
g_153,7,3,5
g_69,0,6,1
g_45,4,1,6
g_72,0,0,2
g_85,0,1,6
g_396,1,0,2
__PRETTY_FUNCTION__.1,0,0,0
g_192,0,0,3
g_149,0,0,7
g_210,2,0,0
g_124,3,0,2
g_115,4,0,0
g_209,4,0,0
g_113,4,0,0
g_312,4,0,0
__PRETTY_FUNCTION__.0,0,0,0
g_11,1,0,2
g_29,0,0,4
g_379,2,0,0
g_110,2,0,0
g_484,0,0,3
g_676,0,2,0
g_613,1,2,4
g_343,0,0,2
g_588,0,0,0
__PRETTY_FUNCTION__.7,0,0,0
__PRETTY_FUNCTION__.8,0,0,0
g_486,0,0,1
g_487,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,16,36,0
_IO_stdin_used,0,0,0
