var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_6,1,1,16
g_13,0,2,2
g_16,0,2,2
g_17,0,0,18
g_64,0,0,1
g_67,0,1,5
g_69,0,0,1
g_70,0,0,4
g_74,0,0,0
g_79,1,1,11
g_81,0,2,10
g_124,0,0,0
g_126,1,0,0
g_127,0,4,5
g_128,0,1,5
g_162,1,0,0
g_170,0,4,5
g_172,0,1,1
g_337,0,0,6
g_394,0,0,6
g_439,0,0,0
g_440,0,0,0
g_441,0,0,1
g_442,0,0,0
g_443,0,0,3
g_445,0,1,4
crc32_context,0,4,53
crc32_tab,0,0,5
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
