name, constant_write, var_write, read
g_8, 1, 1, 2
g_21, 2, 1, 4
g_61, 0, 0, 2
g_63, 1, 2, 2
g_65, 0, 0, 0
g_113, 1, 1, 0
g_116, 0, 0, 0
g_118, 0, 0, 0
g_120, 3, 2, 0
g_130, 0, 0, 1
g_183, 1, 0, 0
g_185, 2, 0, 0
g_230, 0, 0, 0
g_517, 0, 0, 0
g_701, 1, 0, 0
g_756, 0, 0, 0
g_791, 1, 0, 0
g_789, 0, 0, 0
g_288, 0, 0, 4
g_438, 0, 0, 3
g_287, 0, 0, 5
g_496, 0, 0, 5
g_207, 1, 0, 7
g_205, 0, 0, 15
g_535, 0, 0, 0
g_784, 0, 1, 0
g_206, 4, 0, 6
g_658, 0, 0, 2
g_20, 0, 0, 10
g_536, 0, 0, 0
g_657, 0, 0, 2
g_699, 0, 0, 3
g_200, 0, 0, 1
g_439, 0, 0, 0
g_700, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 25, 0
_IO_stdin_used, 0, 0, 0
