name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 0, 0
__undefined, 0, 0, 0
g_41, 5, 8, 6
g_71, 0, 1, 0
g_88, 2, 0, 12
g_96, 0, 0, 0
g_128, 1, 0, 2
g_172, 9, 2, 2
g_183, 1, 1, 0
g_195, 0, 2, 0
g_196, 3, 2, 2
g_219, 3, 0, 2
g_222, 5, 1, 8
g_223, 6, 0, 6
g_239, 3, 1, 6
g_266, 6, 8, 7
g_268, 1, 0, 2
g_291, 1, 3, 0
g_316, 0, 2, 0
g_318, 0, 3, 0
g_349, 4, 1, 4
g_391, 1, 0, 0
g_406, 0, 1, 0
g_470, 0, 0, 0
g_490, 0, 1, 0
g_493, 1, 0, 1
g_494, 2, 2, 2
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 25, 0
_IO_stdin_used, 0, 0, 0
