name, constant_write, var_write, read
g_253, 1, 0, 16
g_496, 1, 0, 14
g_21, 1, 0, 10
g_36, 0, 0, 4
g_68, 0, 0, 6
g_108, 0, 1, 0
g_125, 0, 2, 6
g_138, 0, 0, 0
g_143, 0, 0, 0
g_146, 1, 2, 1
g_189, 1, 5, 4
g_191, 0, 2, 3
g_196, 1, 2, 0
g_255, 1, 1, 1
g_260, 3, 2, 3
g_317, 0, 0, 0
g_325, 0, 1, 1
g_439, 0, 1, 0
g_497, 0, 0, 2
g_624, 0, 0, 0
g_635, 0, 0, 0
g_676, 0, 0, 1
g_678, 0, 1, 1
g_685, 0, 0, 1
g_686, 0, 0, 0
g_706, 0, 1, 2
crc32_context, 0, 4, 37
crc32_tab, 0, 0, 0
g_254, 1, 0, 11
g_628, 0, 0, 2
g_35, 1, 0, 23
g_340, 6, 6, 23
g_627, 0, 0, 2
g_142, 0, 0, 22
g_395, 0, 0, 2
g_360, 0, 1, 10
g_776, 1, 0, 5
g_778, 1, 0, 2
g_802, 0, 0, 2
g_777, 0, 0, 1
g_91, 0, 2, 1
g_432, 0, 0, 1
g_369, 0, 0, 0
g_140, 0, 0, 1
g_209, 0, 0, 0
g_258, 0, 0, 0
g_264, 0, 0, 0
g_803, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
