name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 0, 0
__undefined, 0, 0, 0
g_40, 1, 1, 12
g_47, 3, 2, 11
g_46, 0, 0, 36
g_78, 2, 0, 0
g_87, 2, 2, 0
g_102, 0, 1, 0
g_104, 2, 2, 0
g_106, 0, 0, 0
g_122, 3, 2, 0
g_126, 3, 1, 9
g_136, 2, 0, 25
g_135, 1, 0, 8
g_150, 5, 2, 12
g_176, 0, 0, 0
g_213, 1, 0, 3
g_262, 0, 0, 0
g_268, 1, 0, 3
g_342, 0, 0, 0
g_341, 0, 0, 8
g_352, 0, 0, 0
g_351, 0, 0, 10
g_362, 0, 0, 0
g_363, 1, 2, 0
g_366, 0, 1, 0
g_419, 2, 1, 1
g_449, 0, 0, 4
g_448, 0, 0, 12
g_447, 0, 0, 7
g_446, 0, 0, 8
g_505, 0, 0, 2
g_504, 0, 0, 13
g_517, 0, 0, 0
g_667, 0, 0, 1
g_719, 1, 0, 0
g_721, 1, 1, 0
g_725, 0, 0, 0
g_724, 0, 0, 2
g_765, 0, 0, 0
g_801, 0, 0, 4
g_800, 0, 0, 4
g_799, 1, 1, 6
__PRETTY_FUNCTION__.7, 0, 0, 0
__PRETTY_FUNCTION__.6, 0, 0, 0
__PRETTY_FUNCTION__.5, 0, 0, 0
__PRETTY_FUNCTION__.4, 0, 0, 0
__PRETTY_FUNCTION__.3, 0, 0, 0
__PRETTY_FUNCTION__.2, 0, 0, 0
__PRETTY_FUNCTION__.1, 0, 0, 0
__PRETTY_FUNCTION__.0, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 20, 0
_IO_stdin_used, 0, 0, 0
