name, constant_write, var_write, read
g_2, 1, 1, 2
g_5, 2, 1, 1
g_30, 1, 0, 0
g_33, 0, 0, 0
g_41, 0, 0, 0
g_43, 0, 0, 0
g_45, 0, 0, 0
g_86, 1, 0, 0
g_139, 1, 0, 0
g_141, 0, 0, 0
g_166, 0, 0, 0
g_174, 1, 0, 0
g_271, 0, 0, 0
g_311, 1, 0, 0
g_477, 0, 0, 0
g_520, 0, 0, 0
g_627, 1, 0, 0
g_631, 1, 0, 0
g_754, 0, 0, 0
g_1170, 0, 0, 0
g_1310, 1, 0, 0
g_1442, 0, 0, 0
g_368, 0, 0, 0
g_170, 0, 0, 1
g_1344, 0, 0, 0
g_1215, 0, 0, 1
g_171, 0, 0, 0
g_1228, 0, 0, 0
g_1229, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 2, 22, 0
_IO_stdin_used, 0, 0, 0
