name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 4, 30
__undefined, 0, 0, 0
g_28, 4, 14, 0
g_29, 2, 2, 0
g_109, 2, 12, 0
g_128, 14, 12, 22
g_129, 5, 13, 20
g_156, 9, 7, 21
g_172, 1, 5, 0
g_210, 5, 5, 0
g_222, 1, 4, 0
g_231, 2, 10, 0
g_266, 27, 16, 22
g_387, 3, 0, 12
g_422, 0, 5, 0
g_492, 2, 2, 11
g_672, 0, 2, 8
g_706, 2, 2, 5
g_751, 0, 4, 0
g_766, 0, 4, 0
g_798, 0, 0, 0
g_908, 1, 1, 2
g_957, 0, 1, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
