name, constant_write, var_write, read
g_159, 3, 0, 1
g_65, 0, 0, 0
g_66, 0, 0, 0
g_124, 0, 4, 0
g_157, 0, 1, 0
g_67, 1, 0, 0
g_162, 0, 1, 0
g_63, 1, 0, 0
g_166, 1, 1, 0
g_186, 0, 0, 0
g_428, 3, 0, 0
g_398, 3, 0, 0
g_616, 3, 0, 0
g_308, 3, 0, 0
g_454, 3, 0, 0
g_580, 0, 0, 0
g_614, 0, 2, 0
g_95, 0, 1, 0
g_165, 1, 0, 0
g_203, 1, 0, 0
g_218, 0, 0, 0
g_306, 0, 0, 0
g_429, 1, 0, 0
g_434, 1, 0, 0
g_453, 0, 0, 0
g_456, 0, 0, 0
g_494, 1, 0, 0
g_607, 0, 0, 0
g_737, 0, 0, 0
g_802, 1, 0, 0
g_819, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 14, 24, 0
_IO_stdin_used, 0, 0, 0
