var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_3,0,0,44
g_30,1,2,19
g_46,0,2,58
g_56,0,0,19
g_57,0,3,7
g_165,0,1,55
g_291,0,0,2
g_292,1,1,9
g_293,0,0,1
g_334,0,1,6
g_341,1,2,2
g_362,0,1,0
g_409,1,3,3
g_414,1,1,9
g_415,0,0,4
g_416,1,2,6
g_488,0,1,2
g_532,1,1,1
g_538,0,0,1
g_541,0,1,1
g_563,0,0,0
g_664,1,2,5
g_699,0,1,7
g_758,0,0,2
g_773,0,0,1
g_809,0,0,1
g_877,0,0,0
g_879,0,0,1
g_881,0,0,1
g_985,0,0,1
g_1020,0,0,0
crc32_context,0,8,48
crc32_tab,0,0,9
g_422,0,0,6
g_616,0,0,1
g_615,0,0,2
g_421,0,1,5
g_617,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
