var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_2,0,4,3
g_8,2,6,2
g_78,3,3,1
g_84,2,5,0
g_91,1,5,1
g_93,1,3,15
g_106,1,2,0
g_107,0,0,14
g_108,1,3,2
g_109,0,2,10
g_110,0,6,15
g_130,0,7,8
g_162,3,2,0
g_201,4,4,2
g_244,4,8,10
g_258,0,3,1
g_278,0,1,10
g_378,1,3,1
g_402,0,1,7
g_431,0,1,3
g_466,2,7,9
g_505,1,1,0
g_636,0,0,3
g_682,0,1,0
crc32_context,0,4,35
crc32_tab,0,0,5
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
