name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 0, 0
__undefined, 0, 0, 0
g_10, 0, 0, 12
g_57, 0, 0, 0
g_60, 1, 1, 0
g_82, 5, 2, 11
g_121, 2, 0, 9
g_120, 0, 0, 25
g_125, 1, 0, 1
g_186, 1, 1, 0
g_217, 3, 1, 12
g_263, 3, 1, 3
g_410, 0, 0, 0
g_413, 3, 2, 6
g_470, 1, 1, 0
g_526, 2, 1, 0
g_568, 3, 1, 5
g_588, 0, 0, 0
g_598, 0, 0, 0
g_615, 0, 1, 0
g_797, 0, 0, 0
g_796, 0, 0, 2
g_833, 0, 0, 0
g_834, 3, 1, 5
g_842, 0, 0, 0
g_849, 0, 0, 0
g_954, 1, 0, 0
g_989, 0, 0, 0
g_1022, 0, 0, 0
g_1045, 0, 0, 0
g_1056, 1, 2, 2
g_1109, 0, 0, 0
g_1238, 3, 1, 2
g_1260, 1, 0, 0
__PRETTY_FUNCTION__.2, 0, 0, 0
__PRETTY_FUNCTION__.1, 0, 0, 0
__PRETTY_FUNCTION__.0, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 27, 0
_IO_stdin_used, 0, 0, 0
