var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
crc32_tab,0,0,0
crc32_context,0,4,56
__undefined,0,0,0
g_6,0,0,0
g_16,0,1,2
g_62,1,3,8
g_77,0,0,5
g_76,0,0,13
g_86,1,2,4
g_115,0,1,2
g_114,0,1,7
g_121,0,2,3
g_134,0,1,0
g_137,0,0,0
g_191,0,0,0
g_261,0,0,1
g_280,0,0,4
g_306,0,0,0
g_345,1,1,0
g_379,0,0,1
g_451,0,0,3
g_452,0,0,1
g_453,0,1,3
g_480,0,0,0
g_481,0,0,4
g_535,1,1,0
g_589,0,0,3
g_588,0,0,4
g_643,0,0,0
g_674,0,0,0
g_673,0,0,1
g_772,0,0,1
g_793,0,0,0
g_795,0,1,0
g_805,0,0,1
g_804,0,0,2
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
