name, constant_write, var_write, read
g_9, 0, 0, 7
g_37, 2, 2, 6
g_49, 1, 0, 11
g_87, 0, 2, 0
g_109, 0, 1, 1
g_135, 2, 4, 2
g_146, 2, 0, 3
g_169, 3, 2, 1
g_181, 2, 3, 1
g_183, 1, 4, 1
g_232, 2, 1, 5
g_274, 0, 0, 0
g_336, 0, 2, 0
g_339, 1, 1, 1
g_486, 0, 0, 0
g_570, 0, 1, 0
g_605, 0, 0, 0
g_612, 1, 0, 0
g_88, 0, 0, 54
g_89, 0, 0, 13
g_453, 1, 0, 0
g_454, 0, 0, 0
g_173, 0, 1, 0
g_504, 0, 0, 0
g_319, 0, 0, 2
g_524, 0, 1, 0
g_544, 0, 1, 1
g_563, 0, 0, 0
g_562, 0, 0, 1
g_198, 0, 0, 0
g_505, 0, 0, 0
g_545, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 1, 18, 0
_IO_stdin_used, 0, 0, 0
