name, constant_write, var_write, read
g_3, 1, 0, 2
g_516, 1, 0, 0
g_123, 2, 1, 0
g_77, 2, 2, 0
g_1179, 0, 0, 1
g_118, 0, 0, 3
g_539, 0, 0, 0
g_268, 2, 0, 0
g_312, 2, 0, 0
g_24, 3, 0, 0
g_64, 0, 0, 0
g_63, 1, 2, 1
g_1213, 1, 1, 1
g_413, 1, 0, 1
g_610, 0, 0, 1
g_152, 1, 0, 0
g_21, 0, 0, 0
g_90, 1, 0, 0
g_466, 0, 0, 0
g_674, 0, 0, 0
g_698, 0, 0, 0
g_421, 0, 0, 0
g_675, 0, 0, 0
g_611, 0, 0, 0
g_612, 0, 0, 0
g_422, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 6, 39, 0
_IO_stdin_used, 0, 0, 0
