var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_2,1,2,37
g_5,1,1,31
g_98,2,3,0
g_111,0,4,0
g_115,4,3,15
g_118,1,1,0
g_120,1,2,1
g_121,2,5,5
g_128,0,9,6
g_165,0,2,8
g_166,0,1,0
g_168,0,4,2
g_215,0,4,3
g_216,0,4,2
g_218,0,4,3
g_255,0,1,5
g_267,0,1,11
g_281,1,7,11
g_295,0,2,0
g_336,0,2,0
g_344,3,2,2
g_346,0,2,0
g_347,0,2,5
g_350,0,2,1
g_354,0,5,1
g_368,0,2,0
g_376,0,1,3
g_381,0,1,0
g_417,0,0,0
g_456,1,9,2
g_459,0,1,0
g_460,0,4,3
g_538,0,1,1
g_591,0,0,2
g_616,0,1,1
g_640,0,1,0
g_667,0,0,0
g_670,0,0,1
g_671,0,2,3
g_704,0,2,2
g_713,0,2,1
g_715,0,0,0
g_717,0,1,1
g_734,0,1,5
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,0,43,0
_IO_stdin_used,0,0,0
