var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_2,1,1,5
g_5,1,1,4
g_8,1,1,4
g_74,0,0,1
g_106,0,0,0
g_111,0,0,1
g_217,0,0,0
g_316,0,0,1
g_394,0,0,0
g_408,0,0,0
g_535,0,0,0
g_540,0,0,2
g_544,0,0,1
g_555,0,0,0
g_577,0,0,0
g_646,0,0,2
g_659,0,0,0
g_666,0,0,3
g_668,0,0,0
g_707,0,0,0
g_738,0,0,2
g_747,0,0,1
g_836,0,0,1
g_923,0,0,1
g_1001,0,0,2
g_1240,0,0,1
g_1327,0,0,1
g_1348,0,0,0
g_1468,0,0,1
g_1476,0,0,0
g_1479,1,1,4
g_1488,0,0,0
g_1627,0,0,0
g_1644,0,0,1
g_1653,0,0,0
g_1769,0,0,1
g_1897,0,0,0
g_1918,0,0,0
g_1982,0,0,0
g_2022,0,0,1
g_2049,0,0,0
g_223,0,0,1
g_247,0,0,3
g_302,0,0,5
g_445,0,0,2
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,0,40,0
_IO_stdin_used,0,0,0
