name, constant_write, var_write, read
g_21, 2, 0, 8
g_67, 3, 4, 0
g_69, 0, 0, 7
g_87, 0, 0, 2
g_103, 0, 0, 0
g_120, 2, 2, 3
g_151, 1, 1, 2
g_185, 0, 0, 3
g_243, 0, 0, 0
g_245, 0, 1, 2
g_306, 0, 1, 1
g_310, 0, 0, 5
g_340, 0, 1, 2
g_370, 2, 1, 4
g_474, 0, 1, 2
g_491, 0, 1, 1
g_514, 0, 0, 2
g_533, 0, 1, 1
g_551, 2, 1, 3
g_568, 1, 0, 2
g_574, 0, 0, 3
g_580, 0, 1, 1
g_720, 0, 0, 0
g_790, 0, 1, 1
g_821, 0, 1, 1
crc32_context, 0, 4, 34
crc32_tab, 0, 0, 0
g_477, 1, 0, 0
g_53, 0, 0, 4
g_478, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
