name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 4, 15
__undefined, 0, 0, 0
g_2, 3, 0, 59
g_100, 8, 1, 41
g_99, 1, 0, 93
g_105, 7, 3, 52
g_124, 3, 1, 59
g_322, 0, 0, 0
g_321, 0, 0, 8
g_387, 12, 3, 30
g_390, 0, 0, 32
g_424, 0, 0, 32
g_584, 0, 0, 32
g_668, 4, 2, 23
g_691, 0, 0, 0
g_690, 3, 2, 10
g_744, 0, 0, 5
g_745, 0, 0, 2
__PRETTY_FUNCTION__.0, 0, 0, 0
__PRETTY_FUNCTION__.6, 0, 0, 0
__PRETTY_FUNCTION__.5, 0, 0, 0
__PRETTY_FUNCTION__.4, 0, 0, 0
__PRETTY_FUNCTION__.3, 0, 0, 0
__PRETTY_FUNCTION__.2, 0, 0, 0
__PRETTY_FUNCTION__.1, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
