      program_name  constant_write  var_write  read
90    program_5659               5         77    87
91    program_8164              21         41   196
92    program_8767               1          9    60
93    program_9568               0         21    18
94    program_1779               9         26   384
95    program_1334               2         15    27
96    program_4643               0          7   100
97    program_6054               7         36   119
98     program_150               1         19   377
99    program_9293              18         89   236
100   program_2762               1          7    18
101   program_7141              28         52   516
102   program_9397               9         60   152
103   program_5089              10         50   184
104   program_7424               0         17    90
105   program_5242               4          7    98
106   program_3250               9         16   437
107   program_2623              10         14   126
108   program_6602               8         13   234
109   program_9474              28         80   449
110     program_55              14         68   493
111   program_7024              18         96   157
112   program_5305               2          8    76
113   program_1769              44         66   426
114   program_2736               2         11   136
115   program_6820              22         57   335
116   program_8245              14         40   165
117   program_1398              27         33   268
118   program_9659              19         26   383
119   program_8434               2         26   124
120   program_7440              32        172   206
121   program_3080              13         35   212
122   program_5840              12         71   204
123   program_5135               1         31    72
124   program_9420               7         38   238
125   program_8447               3          7    62
126   program_7242              16         45   327
127     program_67               8         12   203
128   program_2733               7         47   223
129   program_2168               4         60   121
130   program_4153               5         15   204
131   program_2565               8        109   204
132   program_5199              39         73   302
133   program_7049              15         29   184
134   program_8561              17         44   219
135   program_9700              23         26   476
136    program_947              19         64   388
137    program_634               9        109   165
138   program_6822              44         92   326
139   program_4713               6         67   326
140    program_176              16         30   288
141   program_2544              20         50   426
142   program_7107               6         58   195
143   program_2741               4         20   362
144   program_6543              15         85   211
145   program_2800               1         29    21
146   program_2443              11         35   249
147   program_9512               1          9    53
148   program_8831               3          8   104
149   program_5968               1         27    11
150   program_4778              11        116   321
151   program_1479              13         28   312
152   program_5475               5         25    98
153   program_7990               3         37   258
154   program_5469              18         22   245
155    program_857              16         77   164
156   program_6817              31         49   410
157   program_7066               0         15    92
158   program_3229              11         69   317
159   program_3861              23         31   161
160     program_87              12        151   386
161   program_6130              16         19   191
162   program_5346               4         28    25
163   program_2764              48        143   255
164     program_97              26         82   157
165   program_9665               7         32    87
166   program_2221               5         32    31
167   program_1527               2         14    10
168   program_7888               3         20    21
169   program_4089               7         37   372
170   program_2611               7         25   113
171   program_7875              10         16   110
172   program_5943               3         32   142
173   program_4856              13         43   287
174   program_2470               9         56   167
175   program_2792               1          9    71
176   program_5212              24         49   207
177    program_826               5         14   312
178   program_8479               9         20   235
179   program_2045              18         27   128
180   program_4426              12         16   411
181   program_3510               3         94    50
182   program_6609               4         29    70
183   program_2390              17         38   550
184   program_9996               3         42    84
185   program_9353              10         81   276
186   program_3642              11         29   283
187   program_7044               0          8    72
188    program_560               2         12    24
189   program_5779              11         16   164
190   program_5726              12         30   178
191   program_6198              11         20   227
192   program_1448              27        136   260
193   program_8226               4         85   194
194   program_3400               3          7    56
195   program_4457               8        104   149
196    program_938              13         20   230
197   program_5205               4          7   220
198   program_3780               5         12   222
199   program_1160              24         49   565
200   program_8182               1          6    91
201   program_3749               5         29    50
202   program_3088               9         19   157
203   program_2428              15         43   175
204   program_6102               1          5    43
205   program_1731               0          8    49
206   program_7696               0          8    46
207   program_2552               9         14   128
208   program_7892               2         25    29
209   program_8217               4         67   147
210   program_2546               7         40   164
211   program_8235               6         32   183
212   program_8053              14         30   303
213     program_93              17         81   199
214    program_753               5         16   147
215   program_9058              16         28   281
216   program_5101              10         33   319
217   program_7365              18         30   478
218   program_8920              17         68   169
219    program_693               7         22   268
220   program_9839              16         28   194
221   program_6312              11         78    98
222   program_2216               1         30    86
223   program_6807              16        136   143
224   program_1964              30        102   293
225    program_149               6         31   370
226    program_770              12         31   248
227   program_4440               9         50   151
228   program_4830              14         45   265
229   program_6246               3         14   118
230   program_8201               1          5    71
231   program_2659              18         45   355
232   program_1695               3         21   116
233   program_9715              15        104   194
234   program_9267               4         27   191
235   program_5476              31        146   256
236   program_5249               5         31   196
237   program_8883              13         28   347
238   program_5367              10         43   321
239   program_8057              14         35   208
240    program_930              13         41   296
241   program_4207              22        111   163
242   program_1490               4          9   142
243   program_9628              14        109   145
244   program_9604               4         14    77
245   program_2364              15         22   366
246   program_2666               4         20   293
247   program_6636               3          6   164
248   program_6571               6         16    97
249   program_3349              11         19   105
250   program_5678              34         62   661
251   program_9357               9        110   145
252   program_3137               9         64   261
253   program_4244              14         55   305
254   program_7302               4         84   141
255   program_8659               2          6    79
256   program_3766               0         16    71
257   program_4464               1          7     7
258   program_6134              25         57   247
259   program_7017              26        127   266
260    program_284               0          4    28
261   program_3652               8         34   215
262   program_8268               8          9   298
263   program_6794               3         60   182
264   program_9227               8         20   141
265   program_5074               8        123    86
266   program_1486               7         53   250
267   program_3057               1         32    20
268   program_6643               9         25   348
269   program_6682               9         37   338
270   program_2894               2         22    92
271   program_7911               0          9    91
272   program_9549              12         19   335
273   program_8128              11         66    94
274   program_8038               5         46   235
275   program_6902               7         18   248
276   program_1267              19         32   428
277   program_1332               2         25    22
278   program_9358               6         19   297
279   program_9399               2          7   147
280   program_7883              13         93   120
281   program_5723               5         23    68
282   program_4052               7         17   236
283   program_2409               9         23   643
284   program_2310               6         33    77
285   program_8932              13         73   141
286   program_7893              12         23   188
287   program_4197               1          6    58
288   program_3067              10         21   169
289   program_8576               6         14   179
290   program_5359              20         37   349
291   program_4974               2         12    61
292   program_9550               6         52    24
293   program_5705               0          9   191
294   program_1037              18        106   156
295   program_7565               2         34   123
296   program_9681              13         29   535
297    program_775              13         25   281
298   program_6303               6         10   140
299   program_9054              19         93   316
300   program_5595              10         43   436
301   program_8299               5         45   186
302   program_2111              16         49   199
303   program_4943               8         17   281
304   program_8927               2          5    89
305   program_5157               1         22    36
306   program_1729              16         34   318
307    program_872               6         23   111
308   program_8390              12         93   222
309   program_7534              11         64   131
310   program_9320              16        163   264
311   program_1097              15         22   270
312   program_3685              13         69   226
313   program_7697               1         17   165
314   program_5797               9         30   171
315   program_4258               0         32    23
316   program_3505              10        101   164
317   program_8899              10         34   147
318   program_6644               4          7   114
319   program_3599              28         52   422
320   program_8328              15         24   272
321   program_1722               8         16   278
322   program_2431              10         12   210
323   program_2355              23         56   314
324   program_7747              37        153   530
325   program_3281               7         16   184
326   program_1859               9         18   247
327   program_7945               0          8    70
328   program_8834              12         30   463
329   program_9338              16         27   170
330   program_9735               0          9   129
331   program_9802               6         55   160
332   program_3768               5         26   269
333   program_6808               7         18   187
334   program_9750              17         26   451
335   program_3892               4         25   254
336   program_4159               0          8    46
337   program_5927              23         63   281
338   program_1963               0         16     8
339   program_4729               6         22   242
340   program_2681              17        108   212
341   program_4497               7         53    64
342   program_2498               7         42    29
343   program_4007              14        105   224
344   program_2253              13         72   188
345   program_4284              12         63   131
346    program_504              15         60   243
347   program_5069              14         27   299
348   program_2396              10         15   137
349   program_8928              14         20   252
350   program_4128               2          9     8
351   program_3059               8         16   452
352   program_1487              12        113   320
353   program_4866              12         51   264
354    program_540               5         30   360
355   program_9263               6          9   122
356   program_6093              18         20   252
357   program_6273              17        163   221
358    program_142              15         78   195
359   program_7750               5         24    87
360   program_1170               0          8    85
361   program_9600              17         31   475
362   program_9540               8         16   150
363   program_8794              12         57   193
364    program_665               2          5    56
365   program_6040              19         26   224
366   program_3756               7         39   243
367   program_7293               3          6   157
368   program_7378               1         24    14
369   program_3439               1         20    90
370   program_2136               0          8    62
371   program_2257               1          4     7
372    program_144              15         24   311
373   program_6314              39         59   439
374   program_9374               0         21    51
375   program_1466              17         49   202
376   program_1623              19         78   257
377   program_2350              19         42   260
378   program_1274               0         29    62
379   program_5986               2         17    12
380     program_66               3         20    86
381   program_8488               0         25    18
382    program_645              15         96   155
383   program_9095              18         24   291
384   program_9806              10         23   109
385   program_3063              23         60   300
386   program_9712               7         57    97
387   program_8710              19         45   164
388   program_3331               5         18   241
389   program_4671               2         10    71
390   program_9256              18         43   271
391   program_1201               9         49   132
392   program_6640               9         81   104
393   program_3172               3          5    46
394   program_8173              12         58   158
395   program_2951               9         57   391
396   program_3450               2         10   204
397    program_885              20         98   148
398   program_5629              14         66   158
399   program_4973              10         58   315
400   program_8682               7         53   196
401   program_2538              21        139   181
402   program_7472               4          7    91
403   program_1764               6         12   179
404   program_9605              24         87   245
405    program_301               3         16   115
406   program_1933              12         23   221
407   program_2884               2         53    66
408   program_2636               0          8    84
409    program_182              21         59   143
410    program_261               2         13   142
411   program_6253              25         55    99
412   program_3186              33        152   273
413   program_3125               1         24    22
414   program_5508               7         22   163
415   program_4773              29        102   224
416   program_7504               8         79   176
417   program_7072               3         27   145
418   program_3567               0         24    30
419   program_5357              30         56   703
420   program_6821               0         24   190
421   program_1733               3          9    96
422   program_2994               1         31    21
423   program_2767               1          7    11
424   program_6097               1         13   174
425   program_5673              11         15   173
426   program_6756               6         17   247
427   program_8429              17         50   415
428   program_6063              20         64   392
429   program_7627              30        170   344
430   program_8102               9         25   262
431   program_4132               5         20   128
432   program_4929              21         55   303
433   program_5467               1          5    61
434    program_619               4         29   107
435   program_1574               5         23   134
436   program_8114               1          9    77
437   program_5981               7         91   144
438   program_4463               9         62   114
439   program_8746               7         50   286
440   program_9316              17         50   375
441   program_9215               7         44   281
442   program_3620              20         52   392
443   program_6400               5         12   130
444   program_4501              16         18   292
445   program_8067               6         13   147
446   program_7088               1          9     8
447   program_3859              15         27   367
448    program_666               6         60   123
449   program_6513               6         24   253
450   program_3000              39        102   278
451   program_2219               7         15   168
452   program_6415               3          8   231
453   program_9812              15         62    73
454   program_2667               4          8    56
455   program_7168              12         46   215
456   program_4367              18        113   194
457   program_2349              15         70   165
458   program_2331               4         18   228
459   program_4805              17         20   449
460   program_4657              18         55   331
461   program_8755              11        150   223
462   program_8471               0         56    39
463   program_3336               7         33   127
464   program_4513               9         32   777
465   program_8887               9         45   491
466   program_7877               6         16   148
467   program_5304               5         40   215
468   program_9171              17         47   182
469   program_3132              10         20   367
470   program_2797               4         12   118
471   program_5700               3         14    14
472   program_4304               3         15   202
473   program_6228               0          4    46
474   program_2555               2         11    90
475   program_5686              10         18   292
476   program_5813              15         70   389
477   program_2676              13         27   129
478   program_4828               1          9   168
479   program_3021               1          5    18
480   program_9197               8         51    93
481   program_4500              10         39   217
482   program_2255               1         29    21
483   program_6154              20         44   354
484   program_9136               2         11   119
485   program_2752               9         80   204
486   program_9721               3          5    60
487   program_6231               4         20   332
488   program_5320              20         24   254
489   program_4992              11         50   251
490   program_8527               2         25   101
491   program_2641              18         27   413
492   program_3820               3         11    80
493   program_5833               2         17    15
494   program_7045               9         20   262
495   program_1575               1         26    20
496   program_5953              11         30   128
497   program_9795               2         29   109
498   program_6478              24        134   312
499   program_7665              12         36   271
500   program_6942               6         42    72
501   program_7369               2          6    95
502   program_3716              10         33   283
503   program_2104               2         10    50
504   program_5422               1         21    49
505   program_9243              12         53   302
506   program_7456               1         30    29
507   program_4763              21        105   134
508   program_2897              41        144   105
509   program_1123              18         45   228
510   program_3837              27         31   370
511   program_8645              17         25   328
512   program_3667               1          5   105
513   program_8555               1          9    61
514   program_7323               9         16   219
515   program_9250              24         29   301
516   program_9603               8         38   214
517   program_5543               1          5    55
518   program_5594               2          8    69
519   program_6160               0         10     9
520   program_6552               5         19   245
521   program_6128               1          9    36
522   program_6516               2         28    24
523   program_3480               9         44   185
524   program_3423               4         10   172
525   program_6607              10         21   311
526   program_7620              10         16   217
527   program_3230               1         18    59
528   program_5606               7         17    97
529   program_9247               9         10   424
530   program_1968               7         38   251
531   program_6183              21        127   233
532   program_1809               8         27   286
533    program_262               1          8    67
534   program_4090               0         32    44
535   program_7300              21         26   290
536   program_7629               7         29   126
537   program_2273               1         15   236
538   program_8846              19         17   273
539   program_8181              27         37   215
540   program_5506              11         21   288
541   program_1583               5         17   344
542   program_1962              16         21   281
543   program_8213              30        134   318
544   program_6418              11         40   111
545   program_6747               6         29   276
546   program_8822               0          8    38
547   program_6135              23         42   273
548   program_6302              13         43   320
549   program_6476               3          9   196
550   program_9204              12         47   412
551   program_8105               4         40   179
552   program_2910               7         26   357
553   program_2888               2         36   250
554   program_9980               6         14   198
555   program_4662              11         74   178
556   program_6891              15         58   339
557   program_7723              29         48   536
558   program_6086               1          9   118
559   program_5787               0         31    23
560   program_7948               7         18   201
561   program_9317               2         14   236
562   program_2816               6         54   330
563    program_297              20         71   801
564   program_6479               7         26   215
565    program_788              10         30   428
566   program_6339              10         84   174
567   program_4040               5         25    94
568   program_3472               9         19   217
569   program_5484              15         84   135
570   program_6171               1         24    55
571   program_4838              14         54   188
572   program_4072               1          9    65
573    program_108               2         18    23
574   program_6831               3         10   155
575   program_7265              13         31   481
576   program_4754              13         60   267
577   program_6596              12         25   233
578   program_7313               1          8    42
579   program_3484              13         24   270
580   program_3986              12         36   172
581   program_9965               3         25    90
582   program_8166               2          6    71
583   program_2325               7         14   211
584   program_7812              12         18   199
585   program_7247               9         23   379
586    program_676              22        122   245
587   program_3819              10         92   228
588   program_4028               7         46   164
589    program_914              14         58   120
590   program_3024               1          4    68
591   program_6325              16         42   269
592   program_3269               5         57   264
593   program_5125               2         26    47
594   program_8276              16         55   402
595   program_5709               1         23    27
596   program_2089               8         60    86
597    program_864              10         30   243
598   program_1459               1         36   167
599   program_6546               5         11   133
600   program_6100              10         77   212
601   program_5335               2          6    61
602   program_1659              26         40   917
603   program_6055               1          9    87
604    program_838               3         48   156
605   program_4462              11         78   118
606   program_1410              38        201   449
607   program_8926               1         43    25
608   program_7775              12         47   291
609   program_9440              17        108   262
610   program_8478              21         36   241
611   program_7865              10         86   208
612   program_6297               5         28   202
613   program_3518              27         26   551
614   program_2834               9         22   118
615   program_9930              18         64   237
616   program_9676               0          4   102
617   program_2172              27         53   276
618   program_9562               9         17   165
619   program_5044               1         18    23
620   program_3713               0          8    45
621   program_7026              16         78   162
622   program_6522               5         16   278
623   program_9831              12         18   472
624   program_4242              12         16   437
625   program_1990               5         14   220
626    program_661              16         26   262
627   program_3303               2         10   162
628   program_2495              10         46   234
629   program_3192               1          7    20
630    program_554               7         36   208
631   program_2202              17         21   310
632   program_1152              13         37   179
633   program_5548               7         56   387
634   program_2000              30        137   220
635   program_3500               5         26   101
636   program_6945               8         19   261
637   program_7761              16         57   239
638   program_1007               1         10    57
639    program_896               6         75   160
640   program_7290              10         41   272
641   program_4093               5         35   125
642   program_8376              14         36   164
643   program_2251               1          9    57
644   program_6496               1         22    29
645   program_2875              20        121   286
646   program_7362               1          9    10
647   program_2588               1          9    40
648   program_5835              15         22   316
649    program_888               3         10   167
650   program_9415               1          9    45
651   program_8553               1         57    90
652   program_6790              11         23   157
653   program_7805              16         41   145
654     program_10               2         63    70
655   program_5385               2          7   119
656   program_5579               3          9   651
657   program_3534              14         98   225
658   program_5766              12         71   209
659   program_8451               4         81    52
660   program_9275              14         18   250
661    program_407              16         66   733
662   program_6488               6         11   130
663   program_9502              12         18   283
664   program_9347              21         28   323
665   program_4519              14         24   283
666   program_4006              15        110   126
667   program_9744               8          9   158
668   program_8035              16         35   244
669   program_1100               1          9    11
670   program_4792               0          4    94
671   program_2678               1          5    51
672   program_3395               9         17    97
673   program_2097              29         73    60
674   program_4674               6          9   131
675   program_8189               3         13   151
676   program_7266              11         54   437
677   program_1522               0          8    74
678   program_6562               7         40   187
679   program_2823              26         85   617
680   program_7405               0         18   209
681   program_3556              19         44   340
682   program_4097              12         69   152
683   program_7786               1          5    39
684   program_2274              12         29   401
685    program_342               6         12   130
686    program_237              24        132   178
687   program_3348              13         18   296
688   program_1676               3          8    27
689   program_2242              26         36   547
690   program_2781              11         15   174
691   program_6300               7         48    79
692   program_4989              21         97   184
693   program_2977              16         38   195
694    program_633               0          5    16
695   program_1606              18         41   303
696   program_9894              20         42   219
697   program_1893               6         55   113
698    program_780              15         74   118
699   program_6278              14         30   274
700    program_264               1          9    79
701   program_2125               6         20   146
702   program_5368              24        117   242
703   program_7173               3         14    83
704   program_1879               7         37   176
705   program_8054               2         70    46
706   program_6148              22        141   308
707   program_3508              20         41   375
708   program_8744               4         33   220
709   program_8008              13         26   315
710   program_4447               1         13   196
711   program_5160               3         17    33
712   program_1945              20        116   122
713   program_6984               0         11   120
714   program_4050               2         14    14
715   program_9874              17         53   288
716   program_9401               8         37   100
717   program_3577               7         42   135
718   program_4453               7         15   223
719   program_1004               1          9    78
720   program_9266               1          5    75
721   program_8283               5         11    94
722    program_979              14        138   180
723    program_732               8         13   158
724   program_8695               9         32   365
725   program_3958              18         43   177
726   program_9794               3         12   150
727   program_8430               1         15    17
728   program_2314               6         17    46
729   program_4669               2         10    40
730   program_3814               7         18   290
731   program_7490              18         34   466
732   program_1692               6         14   196
733    program_931              14         25   316
734   program_3805               2         11    17
735   program_2076               5         13   355
736   program_8068               1         27    17
737   program_6625               4         19    29
738   program_4004              12         40   369
739   program_5990              19        122   195
740   program_9052              19         91   241
741   program_3644               5         27   281
742   program_4124               9         27    96
743   program_4886              16         29   334
744   program_9125               4         13   364
745   program_6383               5         13    84
746   program_7061               2         18   111
747   program_7372               2          6     7
748   program_2597               6         51    40
749   program_3044               2         24   479
750    program_940               2         17    75
751   program_2248               4         15    45
752    program_626               0         15    96
753   program_8643              41         46   566
754   program_6677               2         10    41
755   program_2215               1          5    10
756   program_7536              19         41   358
757   program_6492              18         28   374
758   program_2004               1         25    34
759   program_9760               3         12   384
760   program_9856              19         52   452
761    program_586              12         16   303
762   program_8091               8         21   309
763   program_3897               3         26    24
764   program_3549               7         15   187
765   program_9854               2          6    21
766   program_2319              16         55   267
767   program_1560               2         11   113
768   program_3512               6         10   260
769   program_1191               8         33   415
770   program_4450               4         18   139
771   program_4325               4         11   235
772   program_6075               9         56   198
773   program_3723               6         20   256
774   program_4757              10         13   350
775    program_765              11         39   437
776   program_1720               0         51    17
777    program_133              18         71   198
778   program_4870               5         18   140
779   program_6843               7          9   269
780     program_60               8         15   163
781   program_6203              16         28   257
782   program_4297              18         37   386
783    program_667              15         46   379
784   program_5046               1         20    15
785   program_3005              11         37   155
786   program_9426               9         30   263
787   program_6550               2          9    61
788   program_1715              21         44   453
789   program_8207               0         30    36
790   program_2348              15         45   171
791   program_8622               8         12   355
792   program_2840               8         21   161
793   program_3835              26         35   383
794    program_492               1         11   191
795   program_1759               8         23   306
796   program_4853              12         83   154
797   program_1611              11         61   205
798   program_9927               1         30    32
799   program_8938               1        103   129
800   program_1703               7         37   179
801   program_1689               1          9    36
802   program_8435               1          5    50
803   program_5167               0          4    47
804   program_7038              15         53   242
805   program_4363              13         66   127
806   program_9411               1         21    18
807   program_9919               7         15   281
808   program_6861               9         88    92
809   program_6362              13         54   270
810   program_7104              19         28   278
811   program_1494               5         38    94
812   program_3176               1         22    21
813   program_2129               6         30   120
814   program_4019              42         67   730
815   program_9942              12         42   329
816   program_1009              15         55   384
817   program_6540               5         38    52
818   program_1145              17         57   277
819   program_1691              10         21   334
820   program_4860               5         12    80
821   program_2765              11         37    93
822   program_6576              20         41   608
823    program_230              16         83    82
824   program_9864               9         40   143
825   program_7053              19         24   415
826    program_585               5         10   122
827   program_3487               1         29    23
828   program_7522               3          7    50
829   program_7019               5         26    33
830   program_7411              19         47   335
831   program_7279              21         66   253
832   program_8364               0          8    71
833   program_6487               0          9   368
834   program_5831               7         30   326
835   program_1266              18         23   463
836   program_9251              26         30   368
837   program_9026               8         14   236
838    program_283               6         82   179
839   program_2962              10         27   215
840   program_3824               7         41    98
841   program_4536              17         55   776
842   program_9647              15         38   380
843   program_3356               1          9    56
844   program_7307              18         23   390
845    program_973              50         72   762
846   program_3150               0         91   148
847   program_7241              13         18   238
848   program_6511              13         30   372
849     program_46              12         18   216
850   program_1751              16         27   372
851   program_8292               4         17   156
852   program_1467              17         22   277
853   program_4196               6         31   157
854   program_8100               1          6   320
855   program_3580              20         32   165
856    program_542               0         21   175
857   program_6173               7         78   245
858   program_1283              20         57   242
859   program_2449              15         48    60
860   program_2609               5         47    46
861   program_4131               7         36   373
862   program_3656              10         12   157
863   program_7390              13         62   248
864   program_8350               1          8    67
