      program_name  constant_write  var_write  read
2103  program_6939              31         21    33
2104  program_9298               0          0     0
2105  program_2398               0          0     0
2106  program_9150              16          1     2
2107  program_2467              29          7     0
2108  program_5760               0          0     0
2109  program_4727              60         17     9
2110  program_5690               0          0     0
2111  program_3545               0          0     0
2112  program_5534               7          0     0
2113  program_9417               3          0     5
2114   program_501              13         19    11
2115  program_6150              19          1     1
2116  program_8320               0          0     0
2117  program_9716              40         50    15
2118  program_1771               5          8     4
2119  program_2606               0          0     0
2120   program_936               0          0     0
2121  program_4933               0          0     0
2122  program_6244               0          0     0
2123  program_1584              12          0     1
2124  program_4186               0          0     0
2125  program_4602              28          7     2
2126   program_650               0          0     0
2127  program_7553              16          2     1
2128  program_1381              46         19    11
2129  program_6507               0          0     0
2130  program_3332               0          0     0
2131  program_4214               0          0     0
2132  program_9687              16          4     4
2133  program_8288               0          0     0
2134  program_8040              21          0     0
2135  program_8346               0          0     0
2136  program_3452              56         20     2
2137  program_4826              42          9     4
2138  program_1465              41         10     1
2139  program_9501               0          0     0
2140  program_7195               0          0     0
2141  program_1289               0          0     0
2142  program_3967              35          0     0
2143  program_3992               0          0     0
2144  program_7935              15          1     0
2145  program_7188               0          0     0
2146   program_302              38         25    23
2147  program_9897               0          0     0
2148  program_9639               0          0     0
2149  program_1388               7         16     8
2150  program_4055              14          0     0
2151  program_3613               0          0     0
2152  program_1922              16         36    23
2153  program_4188              12          6     0
2154  program_5472              14          4     1
2155  program_7117               0          0     0
2156  program_8903               0          0     0
2157   program_318               0          0     0
2158  program_6080               0          0     0
2159  program_6769               0          0     0
2160  program_5066              15         13    42
2161  program_8311               0          0     0
2162  program_6343               0          0     0
2163  program_2288               0          0     0
2164   program_383               0          0     0
2165  program_8152              50          0     0
2166  program_5058               0          0     0
2167  program_3867              21          1     1
2168  program_9886               0          0     0
2169  program_2492              32         27     2
2170   program_698              20          0     0
2171  program_7328               0          0     0
2172   program_862              48         17     6
2173  program_9606              52         30    13
2174  program_7004              46         57    10
2175  program_9462               0          0     0
2176  program_2963               0          0     0
2177  program_6291              32         31     5
2178  program_4869               8          0     0
2179  program_7025               0          0     0
2180  program_3955              19          8     0
2181  program_2947               0          0     0
2182  program_2359               0          0     0
2183   program_932               0          0     0
2184  program_1941              18          1     1
2185  program_8981               0          0     0
2186  program_2808               0          0     0
2187  program_1114               0          0     0
2188  program_9260              38         23    16
2189  program_2345              18          5     1
2190  program_8856               0          0     0
2191  program_6746              27          1     1
2192  program_8968               0          0     0
2193  program_9170               0          0     0
2194  program_9868              18          8     0
2195  program_2003               0          0     0
2196  program_8375              23          5     6
2197  program_9713               0          0     0
2198  program_1626               0          0     0
2199  program_2226              21         19     5
2200  program_5684               0          0     0
2201  program_4617               0          0     0
2202  program_3830               6          0     0
2203  program_6223               0          0     0
2204  program_6429              64         22     4
2205  program_9745              62         46    30
2206  program_7287               0          0     0
2207  program_3595               0          0     0
2208  program_4836              21          0     0
2209  program_7541               0          0     0
2210  program_3012               0          0     0
2211  program_9631               0          0     0
2212  program_2700              39          0     0
2213  program_1061              13         13     4
2214  program_7988               0          0     0
2215  program_5128              46         50     5
2216  program_4217              14         10     4
2217   program_536              26         73    33
2218  program_4474               0          0     0
2219  program_4758               0          0     0
2220  program_6445              38         17    19
2221  program_6181              33          4     2
2222  program_2486              33         15     0
2223  program_4101              23          2     4
2224  program_9941               0          0     0
2225  program_6972               0          0     0
2226  program_6925               0          0     0
2227   program_754              18          5     4
2228  program_5507              10          1     3
2229  program_4252              57         21     4
2230  program_9981              14         10    11
2231  program_7324              57         40    28
2232  program_3196               0          0     0
2233  program_5294               0          0     0
2234  program_9903               0          0     0
2235  program_5061              25         13     4
2236  program_7269               0          0     0
2237  program_7447               0          0     0
2238  program_4625              42          2     5
2239  program_6368               0          0     0
2240  program_8973              34         39    17
2241  program_8557               0          0     0
2242  program_4931               0          0     0
2243   program_433              33          3     1
2244  program_4597              14         18     5
2245  program_7999              30         29    13
2246  program_8593              18          2    12
2247  program_3709               0          0     0
2248  program_7580              66         28    19
2249  program_7848              20          5     2
2250  program_2102               0          0     0
2251  program_9717              52         30     5
2252  program_4230              48         21    25
2253  program_2321              33         16    10
2254  program_2071               0          0     0
2255  program_9855               0          0     0
2256  program_1863               9          0     0
2257  program_8221              27          0     0
2258  program_6791              65         27     7
2259  program_7901               5          1     1
2260  program_6838               0          0     0
2261  program_6832              26          4     1
2262  program_6095               5          5     3
2263  program_8639               0          0     0
2264  program_6274              47        122    27
2265  program_5253              23          6     5
2266  program_1857               0          0     0
2267  program_2849              17          8     2
2268   program_259               0          0     0
2269   program_482               0          0     0
2270  program_2775              51         63    14
2271  program_4951               0          0     0
2272   program_649              32          0     0
2273  program_3623              21         16     5
2274  program_5251              26          0     0
2275  program_7913              17         14     9
2276  program_8939               0          0     0
2277  program_9307              50         47    18
2278  program_8154               0          0     0
2279  program_8801               9          0     1
2280  program_7567              28         33    14
2281  program_4801               0          0     0
2282  program_9189              18          0     0
2283  program_2805              53          0     0
2284  program_1577              16          0     0
2285  program_7609              25         28     2
2286   program_480               0          0     0
2287  program_7851              70         49    14
2288  program_5938              82         35     0
2289   program_274               0          0     0
2290  program_4901               0          0     0
2291  program_2975              37         33     6
2292  program_5194              13          0     0
2293  program_2462              24          1     1
2294  program_2668               0          0     0
2295  program_6022               0          0     0
2296  program_2491               0          0     0
2297  program_5517              61         16     6
2298  program_8571              43          0     0
2299  program_8089              16         12     6
2300  program_2061               0          0     0
2301  program_8163              42         25    26
2302  program_3023               0          0     0
2303  program_6011               0          0     0
2304  program_6264              45         36    46
2305  program_8731               0          0     0
2306  program_5005               0          0     0
2307  program_8757               0          0     0
2308  program_1194               0          0     0
2309  program_5743               0          0     0
2310  program_9172               0          0     0
2311  program_5080               0          0     0
2312  program_4246              23          1     2
2313  program_8462              32         20     7
2314  program_3008               8          4     0
2315  program_8312              21          1     1
2316  program_7196               0          0     0
2317  program_1904               0          0     0
2318  program_2685              13          2     0
2319  program_1977              82         30     7
2320  program_7511               0          0     0
2321  program_9239               7          0     0
2322  program_7497               0          0     0
2323  program_4766               0          0     0
2324  program_5996               0          0     0
2325  program_8389               0          0     0
2326  program_4343               0          0     0
2327  program_3968              29         11     2
2328  program_4567              11         13     4
2329  program_1463               0          0     0
2330  program_7468              38         26     3
2331   program_183               9         43    11
2332  program_2713               0          0     0
2333  program_5538              11          1     0
2334  program_2820               0          0     0
2335  program_5716               0          0     0
2336  program_5211              14          0     0
2337   program_254               0          0     0
2338  program_6321               4          0     0
2339  program_9313              22         12     4
2340  program_4215              31          8     7
2341  program_8121               0          0     0
2342  program_8342              25         15     5
2343  program_9670              22          9     1
2344    program_52              25         10    18
2345  program_3787               0          0     0
2346  program_3734              28         12     2
2347  program_1124               9         12    15
2348  program_8359              17          0     0
2349  program_5979              43          0     0
2350  program_9325              24          0     0
2351  program_3732               0          0     0
2352  program_5428               8          7     3
2353   program_678               0          0     0
2354  program_7886              24         22    13
2355  program_6247              26         10     5
2356  program_6710               0          0     0
2357  program_7132              12          0     1
2358  program_8354              30          8     3
2359  program_6936              24         32     1
2360  program_7852               0          0     0
2361  program_3841              15          0     0
2362  program_3126              12          0     0
2363  program_8442              10         10    12
2364  program_8641              32          0     0
2365  program_6568              81         43    30
2366  program_6142              48         20     3
2367  program_3815               8          2     1
2368  program_6689              20          3     4
2369  program_8644              36         15    18
2370  program_7153              26         15     2
2371  program_8761              24          1     2
2372  program_9718               0          0     0
2373  program_5994               0          0     0
2374  program_7801              26          0     0
2375  program_1031               0          0     0
2376  program_9235               3          2     2
2377  program_7145              10          2     2
2378  program_1841               0          0     0
2379  program_1245              12          1     2
2380  program_3710              32         14    13
2381  program_1882               7          4     0
2382  program_6044              19         11     6
2383  program_1801              24         22     7
2384  program_3902              21         71    17
2385  program_1369               0          0     0
2386  program_7134              34          0     0
2387  program_5155               0          0     0
2388   program_245              23          1     3
2389  program_9924              12          0     0
2390  program_2157               0          0     0
2391   program_595              18          0     0
2392  program_6367              28          1     1
2393  program_9899               0          0     0
2394  program_8124              23          0     1
2395  program_2339              25         18     5
2396  program_2335              11          5     2
2397  program_2760               4          0     0
2398  program_3339               4          2     1
2399  program_3244               9          0     0
2400  program_9987               0          0     0
2401  program_5905              23          2     0
2402  program_6686               0          0     0
2403  program_6809               0          0     0
2404  program_4863               0          0     0
2405   program_596               0          0     0
2406  program_9963              12          0     2
2407   program_791              28          2     0
2408  program_9096               0          0     0
2409  program_2286               6          1     0
2410  program_2574               0          0     0
2411  program_1653               0          0     0
2412  program_8994               0          0     0
2413  program_6197              22         19    14
2414  program_6802               0          0     0
2415  program_9406              25          5     0
2416  program_7263               0          0     0
2417  program_5955              31         47    13
2418  program_6081               0          0     0
2419  program_7762               0          0     0
2420  program_4615               5          6     1
2421  program_7833               0          0     0
2422  program_1236              20         21     9
2423  program_9879              32         38    19
2424  program_6018              15          0     0
2425  program_9837              28         27    24
2426  program_5903               0          0     0
2427  program_7317               6          0     0
2428  program_8538              17          2     1
2429  program_4993              28         11     2
2430  program_8991               0          0     0
2431  program_8705               0          0     0
2432  program_5410               8          0     7
2433  program_3677               0          0     0
2434  program_8646               0          0     0
2435  program_1268              65          7     1
2436  program_9873               0          0     0
2437  program_8370              33          0     0
2438  program_1553              45         23     8
2439  program_2265               0          0     0
2440  program_5104               0          0     0
2441  program_5007              20          6     3
2442  program_7043               0          0     0
2443  program_7170               0          0     0
2444  program_1238              23          0     0
2445  program_2787              16          6     6
2446  program_8460              27         14     8
2447  program_3673               0          0     0
2448  program_6691              45         34    13
2449  program_6294               0          0     0
2450  program_9299               0          0     0
2451  program_8665              28          2     1
2452  program_6263               0          0     0
2453   program_630               0          0     0
2454  program_6982              25          5     2
2455  program_5107               5          4     0
2456  program_5152               0          0     0
2457  program_1649              10         16     0
2458  program_8742               0          0     0
2459  program_8716              19         30     7
2460   program_892               0          0     0
2461  program_2873              12         11     0
2462  program_5417              28         10    12
2463  program_9418              23         21     0
2464  program_7208               0          0     0
2465  program_9356              36          0     0
2466  program_5013               0          0     0
2467  program_3418               0          0     0
2468  program_9781              49         36    26
2469  program_8210              19          7     2
2470  program_8193               0          0     0
2471  program_9472               0          0     0
2472  program_6505               0          0     0
2473  program_8123              20          0     0
2474  program_7399              31         12     3
2475   program_377               0          0     0
2476  program_6425               0          0     0
2477  program_8092              42         17     2
2478  program_3602               0          0     0
2479   program_275               0          0     0
2480  program_9473              56          4     1
2481  program_4208               0          0     0
2482   program_268               0          0     0
2483  program_1622               9         23     0
2484  program_5526              21         20    13
2485  program_5137               0          0     0
2486  program_4570               0          0     0
2487  program_9870               0          0     0
2488  program_1184              19          4     1
2489  program_6595               0          0     0
2490   program_459              22          0     0
2491  program_4446              11          4     3
2492  program_6184              29         38    12
2493  program_3413               0          0     0
2494  program_8294              52         47     9
2495  program_2460               0          0     0
2496  program_8075               0          0     0
2497  program_5076              19          4     3
2498  program_2865               0          0     0
2499  program_8427               0          0     0
2500  program_1480               0          0     0
2501  program_9777               0          0     0
2502  program_7927               0          0     0
2503  program_2635               0          0     0
2504  program_1113               0          0     0
2505  program_6388              11         29     1
2506  program_9922              19         10     5
2507  program_5544               0          0     0
2508  program_9569               0          0     0
2509  program_1878              31         16     6
2510  program_9756              19         17    31
2511  program_9887              25          5     0
2512  program_7179               0          0     0
2513  program_3320              20          0     0
2514  program_1406               0          0     0
2515  program_9429               0          0     0
2516  program_7823               0          0     0
2517  program_7003              19          1     0
2518  program_4327              24          3     0
2519  program_9213               0          0     0
2520  program_5442               8          0     0
2521  program_5444              62         17    17
2522  program_6028              42         16     5
2523   program_869               0          0     0
2524  program_1908              29         35    19
2525  program_4318               0          0     0
2526  program_3520              33         20    14
2527  program_3223              30         14     2
2528  program_5163               0          0     0
2529  program_7482               0          0     0
2530  program_4460              49          5     0
2531  program_7481               0          0     0
2532  program_1417              23          3     1
2533  program_6887               0          0     0
2534  program_8967               0          0     0
2535  program_4292               0          0     0
2536  program_4518              12         20    12
2537  program_8792               0          0     0
2538  program_4226               0          0     0
2539  program_2937              31         56     8
2540  program_6700               0          0     0
2541   program_825               0          0     0
2542  program_9683               0          0     0
2543  program_8657              64         16     0
2544   program_597               6          2     0
2545   program_957               0          0     0
2546  program_3828               0          0     0
2547  program_4976              24          1     1
2548  program_9783               0          0     0
2549  program_5062              99         40     7
2550  program_9859               0          0     0
2551  program_2067               0          0     0
2552  program_8943              99         59    15
2553  program_1139               7          1     0
2554  program_9796               0          0     0
2555  program_5667               7          0     0
2556  program_4095               0          0     0
2557  program_4071             133         22     6
2558  program_9827               0          0     0
2559  program_8825               0          0     0
2560  program_7652              23          1     0
2561  program_6566               0          0     0
2562  program_4680              19          6     1
2563    program_53              42         17    10
2564  program_7651               0          0     0
2565  program_3280               5          0     0
2566  program_4928              30         22    16
2567  program_1559               0          0     0
2568  program_9198               0          0     0
2569  program_4783               0          0     0
2570  program_8330               0          0     0
2571  program_7431              90         12    15
2572  program_7564              25          4     6
2573  program_2590              14          5     1
2574  program_4808               0          0     0
2575  program_8214               0          0     0
2576  program_3173               0          0     0
2577  program_4502              23         18     8
2578  program_8677               0          0     0
2579  program_9461               9          1     1
2580  program_2002               0          0     0
2581  program_4326              26          6     1
2582  program_7699               0          0     0
2583  program_4314              14          0     0
2584  program_2196              13          0     0
2585  program_8272              27          5     3
2586   program_925              26          6     3
2587  program_4940              56         23     7
2588  program_3659              43         32     9
2589  program_6166              51         11     0
2590  program_8763               0          0     0
2591  program_3406              14          2     0
2592  program_5078               0          0     0
2593  program_2020              13         17     3
2594  program_6366               0          0     0
2595  program_9962              35         13     2
2596  program_2131               0          0     0
2597  program_9884               0          0     0
2598  program_4765              17         34    16
2599  program_4584               0          0     0
2600  program_8852              28          3     0
2601  program_6916              34          0     0
2602  program_6354               0          0     0
2603  program_3149              25          0     0
2604  program_1316               9          3     8
2605  program_6201               0          0     0
2606  program_2246              44         14     8
2607  program_6508              28         49    40
2608  program_5241              58         30    36
2609  program_7270              33         20    16
2610  program_6236              63         30    33
2611  program_1011               0          0     0
2612  program_4768               0          0     0
2613  program_2862              11          4     3
2614   program_800              14          0     0
2615  program_2260               4          0     0
2616  program_2064              12          5     3
2617  program_8739               0          0     0
2618  program_8518              25         11     1
2619  program_8409               0          0     0
2620  program_8158               0          0     0
2621   program_783               0          0     0
2622   program_446               0          0     0
2623  program_4311              21          3     0
2624  program_5105               0          0     0
2625  program_9186               0          0     0
2626  program_6243              28          5     3
2627   program_440               0          0     0
2628  program_5823               0          0     0
2629  program_1905              64         40     9
2630  program_2644               0          0     0
2631  program_7102               0          0     0
2632  program_9361               0          0     0
2633  program_2054               0          0     0
2634  program_5017               0          0     0
2635  program_5060              10          0     2
2636  program_1877              48         92    47
2637  program_9530              14          8     3
2638  program_1354               0          0     0
2639   program_689               0          0     0
2640  program_5164               0          0     0
2641  program_5503              12          4    13
2642  program_3905               0          0     0
2643  program_8059               0          0     0
2644   program_794               0          0     0
2645  program_9582              18          1     1
2646  program_2236              63         41    26
2647  program_7576              62         38    19
2648  program_4728              52         26    13
2649  program_7258             131         62    28
2650  program_9339               0          0     0
2651  program_1915               0          0     0
2652  program_7032               0          0     0
2653  program_6725               0          0     0
2654  program_8118               8          3     0
2655  program_9109              41         13     2
2656  program_8396               0          0     0
2657  program_7268              34          8     5
2658  program_4767               0          0     0
2659  program_7005              30          9     2
2660  program_1030               0          0     0
2661  program_9273              28          0     0
2662  program_5391              18          0     0
2663  program_7607              15          6     1
2664  program_5733               0          0     0
2665  program_2135              11          4     4
2666  program_2719               7         15     0
2667  program_8618              15          0     0
2668  program_4827               0          0     0
2669  program_4185               0          0     0
2670  program_2110               0          0     0
2671  program_5197               0          0     0
2672  program_3763               0          0     0
2673  program_4161              35         14     5
2674   program_174               0          0     0
2675   program_107               0          0     0
2676  program_1162               0          0     0
2677  program_7166              21          2     1
2678  program_8024               3          0     0
2679  program_3442               0          0     0
2680  program_4821              38          2     3
2681  program_4934               0          0     0
2682  program_8520               0          0     0
2683  program_6161               0          0     0
2684  program_7231              59        107    16
2685    program_19              60         14     8
2686  program_2389               8          4     2
2687  program_8097               0          0     0
2688  program_1599               5         15    13
2689  program_1411              27          8     0
2690  program_9841               0          0     0
2691  program_5838               0          0     0
2692  program_9214               0          0     0
2693  program_9929               0          0     0
2694  program_7477               0          0     2
2695  program_8399               9          0     0
2696  program_1020              63         11     4
2697  program_6627               0          0     0
2698  program_1541              24         18     0
2699  program_1529              41          9     5
2700  program_4480             123         84    11
2701  program_2179               0          0     0
2702  program_3118               0          0     0
2703  program_3321               0          0     0
2704  program_2948              28         38     5
2705  program_7973               0          0     0
2706  program_1313              22         24    19
2707  program_1861               0          0     0
2708  program_1365               0          0     0
2709  program_2794               0          0     0
2710  program_3785               0          0     0
2711  program_7116               0          0     0
2712  program_4820               0          0     0
2713  program_9762              23          7     6
2714  program_5746               0          0     0
2715  program_3205               0          0     0
2716  program_5769              25         15     6
2717  program_1521              36          0     0
2718  program_1660               0          0     0
2719  program_4636              11         26     5
2720  program_6711               0          0     0
2721  program_9147              19          7     6
2722   program_295               0          0     0
2723  program_4448              11          3     1
2724  program_7437              44         20     4
2725  program_7929               0          0     0
2726  program_5166               0          0     0
2727  program_7932              28          0     0
2728   program_849               0          0     0
2729  program_9506               0          0     0
2730  program_2174              36          8     2
2731  program_9423               0          0     0
2732  program_9724               8          0     0
2733  program_5477              41         59    18
2734  program_2303               0          0     0
2735  program_4571               0          0     0
2736  program_2798               0          0     0
2737   program_478               9          0     0
2738  program_6113              15         30    21
2739  program_1026               0          0     0
2740  program_8962               0          0     0
2741  program_3241               0          0     0
2742   program_493              24          6     3
2743  program_7756              28          3     1
2744  program_6331               8         20     1
2745  program_1926              25          3     8
2746  program_8194               0          0     0
2747  program_2197               0          0     0
2748  program_8774               0          0     0
2749  program_8356              47         38     7
2750  program_8578               0          0     0
2751   program_410              32         29     2
2752  program_7838              76         38    10
2753  program_2806              17         14     6
2754  program_4569               0          0     0
2755  program_4051              21         20    12
2756  program_2238              42         37     7
2757  program_9809              18          0     0
2758  program_7097               0          0     0
2759  program_6883               0          0     0
2760  program_4341               4         21     5
2761  program_5108               0          0     0
2762  program_3531               0          0     0
2763  program_1318               0          0     0
2764  program_9098              62         48    10
2765   program_993               0          0     0
2766  program_7774               0          0     0
2767  program_7222               8          0     0
2768  program_4527               0          0     0
2769  program_9576              46          2     3
2770  program_8127               0          0     0
2771  program_6107              21          0     0
2772  program_7321              11          4    13
2773  program_4517               0          0     0
2774  program_9911              44         59    34
2775  program_8992              16          2     5
2776  program_2252              23          0     0
2777  program_3777               0          0     0
2778  program_8343              22          0     0
2779  program_9225               0          0     0
2780  program_8626               0          0     0
2781  program_3162              44         18    39
2782  program_2979              23         37    15
2783  program_9561              11          4     0
2784  program_4098               0          0     0
2785  program_8915               0          0     0
2786  program_9846               0          0     0
2787   program_757              52         35    11
2788  program_8269              29         52    23
2789  program_6193               0          0     0
2790  program_5532              30         50    18
2791  program_1291               0          0     0
2792  program_6076              13          0     0
2793  program_8454              38         28    13
2794  program_8452               0          0     0
2795   program_312              29          5     3
2796  program_3335              20          7     2
2797  program_6404               0          0     0
2798  program_7703               9         16     0
2799  program_8096               0          0     0
2800  program_1185               0          0     0
2801  program_2330              33         18     6
2802  program_8662              33          3     3
2803  program_3935               0          0     0
2804  program_3105              15         11     5
2805  program_3995               0          0     0
2806  program_9917              34         50     6
2807  program_5468              20          1     1
2808   program_395               6          1     0
2809  program_8752               0          0     0
2810  program_7840              20         12     1
2811  program_4021              50         21    13
2812  program_6994              52         89    22
2813  program_8696               0          0     0
2814  program_2960              26          3     4
2815  program_2686               8          4     3
2816  program_7366              19         17     2
2817  program_6149               0          0     0
2818  program_5587               0          0     0
2819  program_1725               0          0     0
2820  program_5200               0          0     0
2821  program_7361              23          2     0
2822  program_1256               0          0     0
2823  program_1402              20          4     2
2824  program_7055               5          0     0
2825  program_4554              10          3     4
2826  program_4233               0          0     0
2827  program_8713               0          0     0
2828   program_894               0          0     0
2829  program_5009               0          0     0
2830  program_8592               0          0     0
2831  program_6741               1          4     8
2832  program_5661               0          0     0
2833  program_2650              16         22     8
2834  program_9984               0          0     0
2835  program_1686              12          3     2
2836  program_8815              10          0     0
2837  program_7608              33         28    10
2838  program_1226               0          0     0
2839  program_7905              23         24     0
2840  program_5837               0          0     0
2841  program_3064               0          0     0
2842  program_8775               0          0     0
2843  program_5047               0          0     0
2844  program_6532               0          0     0
2845  program_4731              40         17     7
2846  program_5270              62         30     6
2847   program_901               0          0     0
2848  program_5818              15          6     2
2849  program_6834               0          0     0
2850  program_5672               0          0     0
2851  program_7562               0          0     0
2852  program_4315              19         16     3
2853  program_1516               0          0     0
2854  program_9233               0          0     0
2855  program_6355              61         30     9
2856  program_5688               0          0     0
2857  program_8374              46         28    14
2858  program_8043               6          1     1
2859  program_9664               0          0     0
2860  program_3286              39          6     0
2861  program_7512              11         18    13
2862  program_4709              16          1     1
2863  program_4126               0          0     0
2864  program_9728              26          8     0
2865  program_9027               0          0     0
2866  program_2843               0          0     0
2867  program_9587               0          0     0
2868  program_3256               0          0     0
2869  program_1464               0          0     0
2870  program_3927              17          2     0
2871  program_6661              14          0     0
2872  program_4136              21          4     1
2873  program_3954              23          9     0
2874  program_7928               0          0     0
2875   program_556              24         22    10
2876  program_5075              39         11     4
2877  program_4945               4          0     0
2878  program_5177               0          0     0
2879   program_772               7          4     7
2880  program_9514               9          2     1
2881  program_3371              10          2     2
2882  program_8093              29          6     8
2883  program_1438              41          3     3
2884  program_2893              24         11     1
2885  program_5140               0          0     0
2886  program_3142               0          0     0
2887  program_7871              11          3     0
2888  program_3638              22         13     3
2889  program_3957              52         21     2
2890  program_1639               0          0     0
2891  program_8620              61          7     3
2892  program_9793              32          0     0
2893  program_9280              19        136     9
2894  program_4395              43         16     3
2895  program_7979              30         13     5
2896  program_2969               0          0     0
2897  program_5561               0          0     0
2898  program_6064               0          0     0
2899  program_4769              25          0     0
2900  program_3317               0          0     0
2901   program_136               0          0     0
2902  program_9319              41         35    30
2903  program_2615              15          3     3
2904  program_8316               0          0     0
2905  program_5607              20          4     1
2906  program_9117               0          0     0
2907  program_5843              24          5     0
2908  program_4358              15          4     1
2909  program_5276               0          0     0
2910   program_138               0          0     0
2911  program_6070              19          8     0
2912  program_5701               0          0     0
2913  program_4884              20         16     1
2914  program_9819               0          0     0
2915  program_7133               0          0     0
2916   program_512               0          0     0
2917   program_662               0          0     0
2918  program_7996               0          0     0
2919  program_3485               0          0     0
2920  program_4411              33          5     5
2921  program_8249               5         10     5
2922  program_6863               0          0     0
2923  program_5259               0          0     0
2924  program_1539              17          2     3
2925  program_6797              15         10     7
2926  program_1839               0          0     0
2927  program_8440              21          5     2
2928  program_7157               0          0     0
2929  program_2628              26          9     5
2930  program_8126              56         24     7
2931  program_8060               0          0     0
2932  program_1054               0          0     0
2933  program_4585              30          4     0
2934   program_988               0          0     0
2935  program_1542               0          0     0
2936   program_879              15         12     6
2937  program_3921              25         71    23
2938  program_8144              29         28     9
2939  program_4107              14         20     4
2940  program_1966               7          0     0
2941  program_3417              20          7     5
2942  program_5812               0          0     0
2943  program_5633               0          0     0
2944  program_7854              48         13     0
2945   program_157              25         35     6
2946  program_2222              13          2     3
2947  program_7922               0          0     0
2948  program_9240               8          0     2
2949   program_229              14          3     4
2950  program_1132               0          0     0
2951  program_2007              28          7     4
2952  program_2016               0          0     0
2953  program_5388               0          0     0
2954  program_9264              13          1     0
2955  program_1844              13         20     2
2956  program_4628               0          0     0
2957   program_803               0          0     0
2958  program_9912              20          3     1
2959  program_5592               0          0     0
2960   program_683               0          0     0
2961  program_7548              36         29     2
2962   program_943               0          0     0
2963  program_4676              34         12     6
2964  program_6860               0          0     0
2965  program_6598               0          0     0
2966  program_5988               0          0     0
2967  program_2675              17         13     1
2968  program_3547              15          1     1
