      program_name  constant_write  var_write  read
796   program_9927              28          2     0
797   program_8938              78         20     1
798   program_1703              28          0     0
799   program_1689               0          0     0
800   program_8435               0          0     0
801   program_5167               0          0     0
802   program_7038               0          0     0
803   program_4363               0          0     0
804   program_9411              20          0     0
805   program_9919               0          0     0
806   program_6861              29          0     0
807   program_6362              39         29     7
808   program_7104               3         65     0
809   program_1494              10         10     3
810   program_3176              21          0     0
811   program_2129               7          0     0
812   program_4019               0          0     0
813   program_9942              37          0     0
814   program_1009              17          0     0
815   program_6540             118        120     1
816   program_1145               0          0     0
817   program_1691              11          1     1
818   program_4860               0          0     0
819   program_2765             117          0     0
820   program_6576              20          2     1
821    program_230              23          0     0
822   program_9864              11          0     0
823   program_7053               7          1     1
824    program_585              60          0     0
825   program_3487              28          0     0
826   program_7522               0          0     0
827   program_7019             287         14     0
828   program_7411               0          0     0
829   program_7279              22          2     1
830   program_8364               0          0     0
831   program_6487               0          0     0
832   program_5831               0          0     0
833   program_1266               0          0     0
834   program_9251               0          0     0
835   program_9026               0          0     0
836    program_283               0          0     0
837   program_2962               0          0     0
838   program_3824              29          4     0
839   program_4536              11          2     5
840   program_9647              18          0     0
841   program_3356               0          0     0
842   program_7307              46          4    36
843    program_973               0          0     0
844   program_3150              55        113    33
845   program_7241               0          0     0
846   program_6511               0          0     0
847     program_46              19         10    11
848   program_1751             155         42    26
849   program_8292               0          0     0
850   program_1467              45         16    16
851   program_4196               0          0     0
852   program_8100               0          0     0
853   program_3580               0          0     0
854    program_542               0          0     0
855   program_6173              48         21     7
856   program_1283              33          0     0
857   program_2449              11          0     0
858   program_2609              30          4     0
859   program_4131              27         21     8
860   program_3656               0          0     0
861   program_7390              22          0     0
862   program_8350               0          0     0
863     program_49              32          0     0
864   program_6439              18          7     1
