      program_name  constant_write  var_write  read
1920  program_9873              15        178    12
1921   program_697               3         10     5
1922  program_5556              37          0     0
1923  program_2116              36          0     0
1924  program_1763               0        256     3
1925  program_3651              20          0     0
1926   program_675               0          8     2
1927  program_9941               3         50     3
1928  program_3706              12         38    19
1929    program_27              25         26    16
1930   program_313               1          2     7
1931  program_3294              51        360    57
1932  program_6438              19          1     0
1933  program_5872              49         31     8
1934  program_5822               0         17     3
1935  program_7166              17          3     1
1936  program_3921              37         52    24
1937  program_5767              21         28     7
1938  program_5055               4        742    15
1939  program_7920               1         83     3
1940  program_1526              17         18     7
1941  program_4607               5        595    21
1942  program_7123               6         40    16
1943  program_7070               7          4     1
1944  program_9328              10          9     8
1945  program_8216               0        133     2
1946  program_6703               6          0     0
1947  program_3827               4          2     1
1948  program_5404              39         44    87
1949  program_2433              29          1     0
1950  program_5897              23          2     0
1951  program_7493               5        428     5
1952  program_4680              17          6     1
1953  program_8273               6        409    15
1954  program_4519              13          3     6
1955  program_4245              17          6     6
1956  program_8986              21          0     0
1957  program_7291               0         20     7
1958  program_9835               8        164     9
1959  program_4626              29          2     1
1960  program_9846               1        169     2
1961  program_5844              11        875    36
1962   program_422              41          0     0
1963  program_6747              17          0     1
1964  program_2762               6          0     0
1965  program_6630              34         22    15
1966  program_2875               2        257     5
1967  program_2127               8          6     2
1968  program_4026               3         82     4
1969  program_3261               9          1     0
1970  program_1198              18          0     0
1971  program_4134               0         80     2
1972  program_1648               7          1     0
1973  program_8770              17          6     3
1974   program_818              15          0     0
1975   program_814               3        431     7
1976  program_2121               0        112     2
1977  program_8040              15          0     0
1978   program_512               4        254     6
1979  program_9349              30          2     3
1980  program_5101               0        158     2
1981  program_4711               0         63     2
1982   program_133              16          1     0
1983  program_7080               0         87     2
1984   program_752               0        105     3
1985  program_2318              18          3     1
1986  program_3488               5        103    10
1987  program_2245               8         15     5
1988   program_446               3         28     5
1989  program_8722               6         87     7
1990  program_3349              13          3     0
1991   program_100              26          5     2
1992  program_5846               1        227     6
1993  program_1685               0          2     4
1994  program_3411               0         60     4
1995  program_9481               0        136     2
1996    program_92              39         70    35
1997  program_2615               9          0     0
1998  program_9644              38         12     4
1999  program_5912              13          0     0
2000  program_2188              22         14     5
2001    program_89              19        105    12
2002   program_731              50         17    12
2003  program_8324              13         15     5
2004  program_8029              33        191    35
2005   program_872               7        111    15
2006  program_1978              40         21    15
2007  program_9620               8        269     7
2008  program_7697               1         28     2
2009  program_1718              17          9     4
2010  program_4347               8          0     0
2011  program_7591              21        232    17
2012  program_9053              57         32    20
2013  program_9370              24          0     0
2014  program_9502               5         72     4
2015  program_7017              42         29     6
2016  program_9314              21          0     0
2017  program_8605               9          0     0
2018  program_4676              39          1     0
2019  program_8936               2        142    11
2020  program_5603               0        282     3
2021  program_4872              17         25     5
2022  program_4731              39         13    16
2023  program_5263               0         36     2
2024  program_2731              63         35    11
2025  program_9222              34          0     0
2026  program_3518              12         29    40
2027  program_1755              20          0     0
2028  program_4353               5        206     7
2029   program_274               2        239    28
2030  program_9875              17          5     1
2031  program_9275               5         31     9
2032  program_6899              12          6     6
2033     program_7              36          3     3
2034  program_9177               0         23     2
2035  program_8528               0        168     2
2036  program_9517              18        138    37
2037  program_5524              12          4     3
2038  program_6823              18          0     0
2039  program_6152               9          4     9
2040  program_1474               0        155     8
2041  program_2183              32          2     1
2042  program_3467              38         10     6
2043  program_5400              37         14     5
2044  program_7276              65         24     8
2045  program_1713               8          3     0
2046  program_8188               8        963    14
2047  program_1329              18         14    13
2048  program_4078              10         57    14
2049  program_2820               4        175     4
2050  program_5110              12          0     0
2051  program_8110               0        254     2
2052  program_1955              33         33    17
2053   program_471              27          9    11
2054  program_4032               0         68     2
2055  program_9695              20          5     0
2056  program_3008               9          1     0
2057   program_236              36          0     0
2058  program_4252              61          3     1
2059  program_5286              25          9     3
2060  program_9988               0        345     2
2061  program_7133              17        150    11
2062  program_7870              14         66    25
2063  program_9576              44          3     4
2064  program_1163              42         13     7
2065  program_5148              13          2     2
2066  program_2042               1         44     3
2067  program_6913               1         56     2
2068  program_2914              20          3     0
2069  program_8893              26          2     0
2070  program_3035              52        141    87
2071  program_1683               8          9     4
2072   program_415              12         53    10
2073  program_9393              13          9    12
2074  program_1551              21          0     0
2075  program_1948              68         14     9
2076  program_9867               3        172     2
2077  program_3034              18         82     9
2078  program_7393              36         18     7
2079  program_4836              21          0     0
2080  program_6158               5          1     0
2081   program_896              29          3     0
2082  program_1035               1        191     3
2083  program_1078              21          6     0
2084  program_8177               5        208     5
2085  program_3486               8        168     8
2086  program_2964              12          1     0
2087  program_4540              21        742    50
2088  program_5568              37         25    11
2089  program_5417              23          4    14
2090  program_7679              28        147    12
2091  program_3214              32        337    20
2092    program_37              12          1     6
2093  program_6197              23          8     1
2094  program_3147               0         33     4
2095  program_3470               3         11     5
2096  program_6461              11        174     6
2097  program_2112               0        263     2
2098  program_5621              39          2     3
2099   program_159              41         40    42
2100  program_1784               0        191     2
2101  program_1644               0        114    10
2102  program_8467               1          0     4
2103  program_7639               6         10     4
2104  program_9959               5         63     4
2105  program_7888              18          3     1
2106  program_2736               0        223     2
2107  program_6696              84         18     5
2108  program_3183              21          1     1
2109  program_7835               3         82     6
2110  program_7361              16          6     1
2111  program_8289               4        328    17
2112  program_5928              31         64    24
2113  program_8065               0         31     3
2114  program_8594              32          6     1
2115  program_2051               4        294     8
2116   program_941               0        116     2
2117  program_8049               0         76     2
2118   program_114               0         40     2
2119   program_459              22          0     0
2120  program_5607              20          3     0
2121  program_8529              40          3     0
2122  program_2764              21        252    35
2123  program_3977              13          3     2
2124  program_8028              32         16     5
2125  program_8001              14          4     2
2126  program_2703               8         15     8
2127   program_508              27          2     1
2128  program_6362              28         31    16
2129  program_4158               0         87     2
2130  program_9548              13         13    20
2131  program_4544              27          1     0
2132  program_5684               6         99     5
2133  program_7439               0         31     2
2134  program_6170              26          1     1
2135  program_2780              20          0     0
2136  program_9231              20          0     0
2137  program_1938              13          0     0
2138  program_4394              23          8     0
2139   program_893               0         56     3
2140  program_3613               1         22     4
2141  program_2565              39         40    11
2142  program_8030              11          5     6
2143  program_2591              14          5     0
2144  program_6323               3        141     8
2145  program_8998              38          0     0
2146  program_5968              25          5     2
2147  program_5924               1        159     3
2148  program_8550               1         79     2
2149   program_457               1         53     2
2150  program_3655               5         39    17
2151  program_8251               0         24     2
2152  program_9341              14        508     7
2153  program_7371               0        135     2
2154  program_4917              40         33     9
2155  program_1484               0        105     6
2156  program_8620              27          3     2
2157  program_2778              26          0     0
2158  program_8138               2         60     2
2159  program_1458              65         34     4
2160  program_5956              18          6     2
2161  program_5164               4        411     6
2162  program_8626               0         48     2
2163  program_3109              27         18     5
2164    program_84              24         11     4
2165  program_9022              27          4     9
2166  program_8987               0        168     2
2167  program_4508              27          0     0
2168    program_21               1         31    10
2169  program_2213              24          0     0
2170  program_3013               8        135    10
2171  program_6447               1        108     2
2172  program_8965              43         16    10
2173  program_6716              13          1     0
2174  program_8244               1         34     4
2175  program_7565              24         23    11
2176  program_7299               3          9     8
2177  program_7846              16          8     5
2178  program_6871              22          0     0
2179  program_8133              49         21    14
2180  program_2568              10         47     9
2181  program_1008               0        116     3
2182  program_4685               6         50    19
2183  program_3598               0         19     2
2184  program_5076              15          0     0
2185  program_6893               8         10    11
2186   program_582              13          5     3
2187  program_1368              35         32    35
2188  program_5025               0        109     2
2189  program_7226              10          1     1
2190  program_9880               4        202     6
2191  program_3399               0        119     2
2192  program_4165               0         80     3
2193  program_1637              20          1     3
2194  program_4167              49         43    13
2195  program_9514               8          0     0
2196  program_5283              14         11     8
2197  program_5325               1         33     4
2198  program_8136              26         11     7
2199  program_9251               9         45     7
2200   program_486               0         98     4
2201   program_270              30          4     1
2202  program_6445              31          9     7
2203  program_9471               7        114     6
2204  program_4392              13         15    11
2205   program_249              27         11     4
2206  program_2230               1         60     3
2207  program_2377               0        116     5
2208  program_6280               0        129     6
2209   program_442              22          5     6
2210   program_856               9        238    11
2211  program_7081              24         12     3
2212  program_5642              27          2     0
2213   program_706               7        179     8
2214   program_438              18        383    10
2215  program_3690               1        121     3
2216   program_265               0         24     3
2217  program_6286              18          3     0
2218  program_4779               0         72     2
2219  program_6707               0        108     2
2220  program_6378              13          0     0
2221  program_2891               0         35     2
2222  program_6207              18          0     0
2223  program_4035              28          2     1
2224   program_686              12          5     8
2225  program_3865              40        139    31
2226  program_2172              18         14     5
2227  program_7362               7          1     0
2228  program_6881              17        336    24
2229  program_3223              19         14     5
2230  program_2506               9          1     1
2231  program_3178              13          2     0
2232  program_1149               7          9     4
2233  program_1449              18          5     0
2234  program_1597              13          8     2
2235  program_1153               0          4     5
2236  program_6814              94         27     4
2237  program_3377              34         15     3
2238   program_944              20        474    12
2239  program_7467               0         72     2
2240  program_1396              15          0     0
2241  program_1443              35         27    12
2242  program_6449              19          2     8
2243  program_5896              12         73    19
2244  program_9503               2         33     5
2245  program_5579              36        360    33
2246  program_2837               1        120     3
2247  program_8898               7          0     0
2248  program_9334               0         92     2
2249  program_7148               9        244     6
2250  program_5509               4         91     6
2251  program_9283              11          0     0
2252   program_693              19        292    23
2253  program_3118               0         96     4
2254  program_4591              10          0     0
2255  program_6089               8         13    32
2256  program_1053               0         19     2
2257  program_2566              15          6     2
2258  program_9165               0        159     2
2259  program_6317              33         23     7
2260  program_6264              42         25    50
2261  program_5128             135         98    33
2262  program_9573              26         29     8
2263  program_8663               9          2     2
2264  program_2092               0        143     2
2265  program_8869               6          5     2
2266   program_396              18          0     0
2267  program_4549              28         14     4
2268  program_1467              25         16    14
2269  program_7892              14          6     0
2270  program_1269               0        132     2
2271  program_2492              42         14     1
2272  program_5836              55         21     5
2273  program_3067               0         16     2
2274  program_6857              20          5     1
2275  program_5333              19          6     5
2276  program_9354               3         82     5
2277  program_5460               9        164    16
2278  program_3579              15          6     1
2279  program_3740              14        241    14
2280  program_8478              23          3     3
2281   program_223              12          6     6
2282  program_5199              20          0     0
2283  program_1815              20          0     0
2284  program_4874               0        230     5
2285  program_2967               0        117     3
2286  program_9852              22          3     0
2287  program_6112               0        168     2
2288  program_7073              23          4     0
2289  program_4443              18          6     3
2290  program_4027              22         10     6
2291  program_4116               1         65     7
2292  program_9415               0         95     2
2293  program_9491               4          0     0
2294  program_4444               2         52     9
2295  program_9523               5         15     9
2296  program_3273              35         24    17
2297  program_7929               0         58     2
2298  program_2137              22          2     0
2299  program_5316               4        120     9
2300  program_3834               4        248     5
2301  program_2197               8        356    16
2302  program_4841              24          0     0
2303  program_4037               0         32     2
2304  program_8148              32          1     1
2305  program_8623               1        150     3
2306  program_4896              63         15     4
2307  program_7630              49         25    22
2308   program_782              17          8    12
2309  program_6674              14          4     4
2310  program_3866               0         84     4
2311  program_7406              11          6     2
2312  program_2399              19          4    10
2313  program_1460               0         64     2
2314  program_6239              14          9     5
2315  program_1819               0        238     2
2316  program_2758               0         36     7
2317  program_7407              12         12    12
2318  program_2514              22          0     0
2319  program_7309               6          3     2
2320  program_1463               0        221     2
2321  program_4298              68         59    20
2322  program_6293               1         80     6
2323  program_7840              21         11     1
2324  program_5234               0        115     2
2325  program_4980              12         80    11
2326  program_7160               6          0     0
2327  program_8269              24         56    33
2328  program_5474               0        136     4
2329  program_9679               6          0     0
2330  program_4223              19          0     0
2331  program_8702               0         57     5
2332  program_2044               0         33     4
2333  program_6214              16         10     2
2334  program_4640               6          0     0
2335  program_4155              21          4     1
2336  program_9578              20          6     2
2337  program_8346               2        154     4
2338  program_2850               2        307     5
2339  program_8218              22         10     0
2340  program_7672              17          3     0
2341  program_4781              10         11    26
2342  program_6695              20          0     0
2343  program_3574               7          0     0
2344  program_9568              10         17     5
2345  program_1442              25          6     0
2346  program_4740               0         79     2
2347  program_4489               2         70    17
2348  program_5388               2         62     2
2349   program_155               0        237     2
2350  program_1706              39         21     8
2351  program_7095               0        188     2
2352  program_3452              82         27    11
2353  program_9936               4          7     3
2354  program_9281              19         24    13
2355  program_4920               3        434     9
2356  program_6499              64          0     0
2357  program_3561              22          0     0
2358  program_7012               0          3     1
2359  program_4387              66         45    18
2360  program_1056              22          6    15
2361   program_532               0        178     2
2362  program_3088               0         26    11
2363  program_6967               0        181     2
2364  program_8327               4          0     0
2365     program_4              38          6     2
2366   program_730               0         56     2
2367  program_1527              14          0     0
2368  program_4403               0         37     8
2369  program_1209               6          4     0
2370  program_8779               0        254     2
2371  program_6769               0        103     2
2372  program_1845               8        226    13
2373   program_791              26          2     0
2374  program_5495              18          0     0
2375  program_7927               0         56     4
2376  program_5253              17          4     0
2377  program_2980               0        159     9
2378  program_9238              13          3     0
2379  program_3645             121         22    42
2380   program_107              14        105    10
2381   program_309               2        199     3
2382  program_9043               1        106     3
2383  program_4822              14         18    11
2384  program_4846              19         12     3
2385  program_5629               0        133     3
2386  program_9253              11          1     1
2387  program_9800               3        183    11
2388  program_4793              25          2     0
2389  program_3271               0          7    11
2390   program_495               1         65     4
2391  program_9261              22          2     0
2392   program_744               0        104     3
2393  program_4610               0         16     2
2394  program_4678               3        305     5
2395  program_5054               4         62     8
2396  program_4571               0        103     4
2397  program_3859              27        336    33
2398  program_4307              57         79    34
2399  program_4285              37         22    14
2400  program_1558              21        109    24
2401  program_2599              24          4     0
2402  program_8428               0         12     2
2403  program_6226              43        313    35
2404   program_436              72          4     2
2405  program_4827               8        153     8
2406  program_7971              11          0     0
2407  program_8069               1        133     3
2408  program_5902              20          6     7
2409  program_8580              29          1     0
2410  program_7904               2        234     2
2411   program_671               0        230     2
2412  program_4321              26         33    47
2413   program_164              12          9     3
2414  program_4183               0        175     2
2415  program_5669               1        283     6
2416  program_3188               4         92     5
2417  program_3190               1         75     2
2418  program_2154              26          4     1
2419  program_2026               0         56     2
2420  program_7754              36         20     9
2421  program_2348               4        127    12
2422  program_2185               3          0     0
2423  program_3500              23          0     0
2424    program_48               2         34     5
2425  program_6251               1        101     5
2426   program_579              23          0     0
2427  program_2271              18          0     0
2428  program_7376               5          1     2
2429  program_1200               0        180     4
2430  program_4677              27          5     0
2431  program_4791               0         32     7
2432  program_8788               0         84     2
2433  program_1478              26         22    11
2434  program_9811              38         10     2
2435  program_6103              20          0     0
2436  program_1846               0         16     2
2437   program_312              29          2     1
2438   program_594               0         27     4
2439  program_3558              34         36    25
2440  program_3564               2        114     4
2441  program_3277               0         23     2
2442  program_2143               2         32     4
2443  program_9398               0        198     3
2444   program_847              30          6     3
2445  program_3477               0         12     7
2446  program_5410               9          1     0
2447  program_2440              19        102    13
2448  program_5511              45         25     4
2449  program_6970              17          7     8
2450  program_4808               0        150     3
2451  program_2649              26          7     5
2452  program_7538               0         55     2
2453   program_419              27         13    12
2454  program_6960              26        126    21
2455  program_7411               0        115     2
2456  program_5064               1         91     3
2457  program_8943              35          7     3
2458  program_3456              37          6     1
2459  program_3667               0        207     2
2460  program_6339              25         15     4
2461  program_3691              26         32    16
2462  program_1376              26         12     3
2463  program_3383              18         11     1
2464  program_1128              21          2     0
2465  program_9960               4         14    11
2466  program_6795               4          0     0
2467  program_1820              29        343    24
2468   program_201              29          0     0
2469   program_551              16          0     0
2470  program_1677              19          7     3
2471  program_4520               6          4     7
2472  program_1044               0         27     2
2473  program_1256              10        125    12
2474  program_7714              28         10     2
2475   program_610              57         16    10
2476  program_7769              45         22    14
2477   program_547              11          2     0
2478  program_7862               0         64     2
2479  program_6712               0        325     2
2480   program_479              10          4     3
2481  program_6233              14        192    23
2482  program_7183               0         94     3
2483  program_5649              26         10     6
2484  program_1017               3          1     0
2485  program_4405              36         25    13
2486  program_5268               0         28     2
2487  program_3976              11          0     0
2488  program_5491              21          3     2
2489  program_1020              19         15     4
2490  program_3701              17          6     1
2491  program_9567               0        137     3
2492  program_1624               8          0     0
2493  program_4305              12         10     3
2494  program_1736              13          4     1
2495  program_7205              33         15     9
2496  program_4316              30          0     0
2497  program_2177              17        216    17
2498  program_7732               8          0     0
2499  program_3551               0         24     2
2500  program_1278               2         27    12
2501  program_4694               0        169     3
2502  program_7083              49         20    10
2503  program_1954              14         17     9
2504   program_472              17          4     0
2505  program_8846               3         26    10
2506  program_7845               7          0     0
2507  program_1095               2         12     9
2508  program_5873              60         26    28
2509  program_8851              12          0     6
2510  program_4643               1        105     3
2511  program_7316               3          2     1
2512  program_8866               0         25     3
2513  program_9968               1         79     6
2514  program_4933               0         60     2
2515  program_5189               1        203     3
2516  program_2774              27          4     2
2517  program_7466               5         15    12
2518  program_5185              23        161    46
2519  program_8862              26          0     0
2520  program_6381              25          0     0
2521  program_2876               9          3     5
2522  program_1721               9        159     4
2523  program_6653              13         24    17
2524  program_4418              15         17     6
2525  program_8321              24         18     3
2526  program_9386               6          0     0
2527  program_4411              35          3     2
2528    program_47              11         98    11
2529  program_7499               0         80     2
2530  program_9039               0         57     9
2531  program_4281              20         27     9
2532  program_3910              38         11     0
2533  program_2636               2        256     5
2534  program_9106              38         47    10
2535  program_4383               0        189     5
2536  program_9748               0        711     2
2537   program_784              12          9    10
2538   program_527              15          9     3
2539  program_2739              36          2     1
2540  program_3004               0        156     5
2541  program_4408               8        223    10
2542  program_2451              10         11     5
2543  program_5618               0        151     2
2544  program_8599              18         12     5
2545  program_8215               8          0     0
2546  program_6166              20          0     0
2547  program_3081               3         25     3
2548  program_9666               9         84    26
2549  program_8919               3        145    10
2550  program_3605               4         67     7
2551  program_1193              15         11     3
2552  program_2148              10          0     0
2553   program_688              34          0     0
2554  program_4344              18          0     0
2555  program_6611               4        151    18
2556  program_8420               0         28     2
2557  program_2826               0         86     2
2558   program_591              38          7     1
2559  program_7919              24          6     4
2560  program_3640              39         68    29
2561  program_7128              14          0     0
2562  program_8155               0         12     2
2563  program_2424               1        153     2
2564  program_8179               0         38     5
2565  program_5442               8          0     0
2566  program_7906              11         99    12
2567  program_3920               0         90     2
2568  program_4529              11          0     0
2569  program_6314              32         63    32
2570  program_9087               0         65     4
2571  program_6122              13          0     0
2572  program_4312              21          0     0
2573  program_5671               8          4     2
2574  program_5726              22          9     3
2575  program_8183               9         74    10
2576  program_1172               1        129     2
2577  program_8347              13          2     0
2578  program_1615               6         54    10
2579  program_7676              14          0     0
2580  program_6651              17         22    16
2581  program_2776              16          2     1
2582  program_3731              22          2     1
2583  program_5414               0         76    10
2584  program_3054               0        143     2
2585  program_8559               9        295    16
2586   program_994              18          5     1
2587  program_1804               7         61     8
2588  program_8649              10          0     0
2589  program_6566               3         23     4
2590  program_7401              48          9     0
2591  program_1409              36        243    42
2592  program_3671              30          2     0
2593  program_6310              38         25    22
2594  program_3917               0         56     2
2595  program_7374              28         27    14
2596  program_4505               4        190     5
2597  program_7636              13          7     4
2598  program_1426               6        209    11
2599  program_3385               0         84     2
2600  program_5722              15          0     0
2601  program_2797               2         50     3
2602  program_4067              10         14    10
2603  program_4559              15        473    13
2604  program_4455               0        111     2
2605  program_1642               4          1     0
2606  program_4178               0        205     2
2607  program_6690               1         25     5
2608  program_2782              18          3     2
2609  program_8343              19          0     0
2610  program_7438               2         29     5
2611  program_6954              23         22     7
2612  program_8366               4          5     1
2613  program_5425               0         36     2
2614   program_428              33         15     3
2615  program_5970              18          0     0
2616  program_8913               0         19     2
2617   program_684               0         67     2
2618  program_9561              11          0     0
2619  program_4809               9          0     0
2620  program_4249               0        191     2
2621   program_424              57         24     5
2622  program_3280               5          0     0
2623   program_477               0        207     2
2624  program_6526              19          7     9
2625  program_7949              22          2     1
2626  program_3686              22          0     0
2627  program_8697               5        149    17
2628   program_864              15          4     2
2629  program_8872              20         29    53
2630   program_783               0        103     2
2631  program_6642               1        215     4
2632  program_3886              13          2     0
2633  program_4409              12         85    20
2634  program_3313               0         55     2
2635  program_2660              28         19    14
2636  program_1722               3         46     5
2637  program_2335               8          6     4
2638  program_6917               4          1     0
2639  program_4577               0        261     2
2640  program_4488               3        122     9
2641  program_9389               0         24     2
2642  program_9191              21          0     0
2643  program_5427               0         40     2
2644  program_9549              20         21    20
2645  program_5494               1         43     2
2646  program_2449              11          0     0
2647  program_2324               0         39     2
2648   program_141               0         95     2
2649   program_299               0         80     2
2650   program_652              35         22     5
2651   program_900               0         87     2
2652  program_4500              33         19    11
2653  program_2328              14        306     7
2654  program_5499              27          5     7
2655  program_4404               0         40     2
2656  program_5617              20          2     1
2657  program_9791              31          4     1
2658  program_5087               0        183     2
2659  program_2975              18         15     7
2660  program_5771               0         24     2
2661  program_6838               0         11     2
2662  program_8573              23         17    14
2663    program_42              26          0     0
2664  program_4148               6        142     9
2665  program_4421               0         59     2
2666  program_4172               2        451    11
2667  program_9538               0        333     2
2668  program_3227              14          0     2
2669  program_7248               0         91     3
2670   program_625               0        261     2
2671  program_1104              33          0     0
2672  program_6177               7          3     1
2673  program_8052               0        180     2
2674  program_8118               8          3     1
2675  program_8407               9          2     0
2676  program_6459               0         45     3
2677  program_1661              34         18     1
2678  program_8754              36        295    12
2679  program_5546              41          0     0
2680  program_5228               5         19    11
2681  program_8411              21         17     7
2682  program_2836              17          4     0
2683  program_4480              91         55    24
2684  program_8424              50          0     0
2685  program_8891               0        247     6
2686  program_9120               7        179    15
2687  program_3430               1        107     6
2688  program_4089               0        284     4
2689  program_1302              10          8     7
2690  program_9889               2        147     7
2691  program_6720              12        161    23
2692  program_5090               0        328     2
2693  program_1701              16          2     2
2694  program_9020              18          9     4
2695  program_1897               0        110     3
2696  program_3782               3          0     0
2697  program_7748              38          0     0
2698  program_4188              12          0     0
2699  program_6811               1        147     4
2700  program_9332              14          0     0
2701   program_332              11          7     3
2702  program_1151               0         56     2
2703  program_1083               0        446     4
2704  program_6668               4        129     9
2705  program_1461              34         12     5
2706   program_746              54         48    17
2707  program_8330               2        109     3
2708  program_6727              10         11     4
2709  program_4924               0         31     6
2710  program_2247             102         38     6
2711  program_9519               1         13     3
2712  program_3679               0          8     2
2713  program_6471              21        326    16
2714  program_5484              24          0     0
2715   program_801               3        118     9
2716  program_9975               6          0     0
2717  program_6175              13          2     0
2718  program_3234              11          0     0
2719  program_3019              29          7     2
2720  program_4947              63          2     1
2721  program_7259              23         29    20
2722  program_9027               0          8     2
2723  program_6603               4        336     4
2724  program_6210               1          3     4
2725  program_8274              33          0     0
2726  program_1828              32          0     0
2727   program_806               4         97    15
2728  program_1288               0         32     2
2729  program_4673               1         91     2
2730  program_8595              24          7     6
2731  program_6612              10        291    19
2732  program_9815              10          2     1
2733  program_3232               5        235     8
2734  program_9531               0         91     2
2735  program_9891              27          0     0
2736  program_9333              10          7     5
2737  program_7543               6          1     1
2738  program_7607              16          4     0
2739  program_9649              40         13    10
2740  program_9784              25          0     0
2741  program_8178               9          0     0
2742  program_2093               0          0     0
2743  program_1171              13          0     0
2744  program_5345               0         57     4
2745  program_9350              34          0     0
2746  program_4666              32         12     2
2747  program_9829              12         10     5
2748  program_1029               1         44     5
2749  program_6383               6         55    10
2750  program_1276              17         19     7
2751   program_611              26          0     0
2752   program_849              14         71    17
2753  program_5041               0        228     2
2754  program_1608              11          2     0
2755  program_8694               0        221     2
2756  program_2087               4        280    10
2757  program_2941               0         41     4
2758  program_1366              16          0     0
2759  program_8621              12         16    12
2760  program_1983              28          5     2
2761   program_307               4         53     2
2762  program_9214               0        121     8
2763  program_2355              18          0     0
2764  program_2954              12          1     0
2765  program_7175               0        192     3
2766  program_3062               3        152     7
2767  program_6987              56         49    18
2768  program_6456               1        152     3
2769  program_5633              11         40    16
2770  program_1803              16          0     0
2771  program_5689              13        229    11
2772  program_4880              30         28    14
2773  program_6866               9        458    11
2774   program_924              12        110    22
2775  program_8768               0        133     2
2776  program_5318              36         33    27
2777  program_5500               6         72    13
2778  program_9650               2          0     1
2779  program_1849              28         13    10
2780  program_8101              24          0     0
2781  program_3557              21          0     0
2782  program_4795              13          2     1
2783  program_7240               5         96    12
2784  program_6904               5        235    12
2785  program_3695               3          3     1
