name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 0, 0
__undefined, 0, 0, 0
g_2, 2, 1, 4
g_34, 1, 0, 0
g_73, 1, 0, 1
g_72, 0, 0, 2
g_76, 0, 0, 0
g_84, 0, 0, 0
g_83, 0, 0, 4
g_91, 0, 0, 0
g_119, 0, 0, 0
g_126, 0, 0, 1
g_140, 1, 1, 0
g_172, 0, 0, 0
g_174, 0, 0, 0
g_230, 0, 0, 0
g_241, 0, 0, 1
g_240, 0, 0, 0
g_258, 0, 0, 0
g_273, 0, 0, 0
g_301, 0, 0, 1
g_300, 0, 0, 0
g_333, 0, 0, 0
g_332, 0, 0, 0
g_331, 0, 0, 0
g_330, 0, 0, 1
g_339, 0, 0, 0
g_405, 3, 1, 2
g_414, 0, 0, 0
g_453, 0, 0, 0
g_452, 0, 0, 0
g_532, 0, 0, 0
g_574, 1, 0, 0
g_608, 0, 0, 0
g_656, 0, 0, 0
g_655, 0, 0, 0
g_657, 0, 0, 0
g_658, 0, 0, 1
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 16, 0
_IO_stdin_used, 0, 0, 0
