name, constant_write, var_write, read
g_11, 0, 0, 13
g_42, 0, 0, 1
g_55, 2, 1, 12
g_76, 1, 0, 1
g_79, 1, 1, 1
g_81, 1, 1, 0
g_140, 2, 1, 0
g_148, 3, 3, 5
g_181, 2, 2, 2
g_199, 0, 0, 2
g_203, 0, 0, 3
g_228, 1, 0, 3
g_235, 0, 0, 0
g_266, 0, 0, 5
g_305, 2, 1, 3
g_393, 0, 1, 2
g_412, 0, 0, 1
g_459, 1, 0, 3
g_477, 0, 0, 0
g_525, 3, 0, 1
g_565, 0, 0, 1
g_583, 0, 0, 1
g_750, 0, 0, 0
g_803, 0, 0, 0
g_804, 2, 0, 0
g_808, 0, 0, 1
g_829, 0, 0, 2
g_865, 0, 0, 1
g_1050, 0, 0, 0
g_1103, 0, 0, 0
crc32_context, 0, 4, 40
crc32_tab, 0, 0, 0
g_598, 0, 0, 6
g_996, 0, 0, 0
g_70, 0, 0, 48
g_523, 1, 3, 4
g_597, 0, 1, 3
g_125, 0, 0, 5
g_90, 0, 0, 21
g_995, 0, 1, 1
g_465, 0, 0, 22
g_524, 0, 0, 15
g_277, 0, 0, 17
g_705, 0, 0, 3
g_1037, 0, 0, 0
g_269, 0, 0, 31
g_1124, 0, 0, 0
g_124, 0, 0, 25
g_267, 0, 0, 3
g_71, 0, 0, 13
g_997, 0, 0, 0
g_706, 0, 0, 0
g_1125, 0, 0, 0
g_268, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
