name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 8, 52
__undefined, 0, 0, 0
g_19, 0, 1, 0
g_24, 0, 0, 1
g_29, 0, 1, 2
g_28, 2, 0, 13
g_48, 1, 1, 0
g_58, 1, 1, 0
g_57, 1, 0, 5
g_80, 0, 0, 0
g_82, 0, 0, 2
g_84, 0, 0, 2
g_83, 0, 0, 4
g_93, 0, 0, 0
g_97, 0, 0, 4
g_96, 0, 0, 2
g_132, 0, 1, 6
g_196, 0, 0, 4
g_195, 0, 0, 6
g_194, 0, 0, 0
g_235, 0, 0, 0
g_315, 0, 0, 1
g_328, 0, 0, 1
g_350, 0, 0, 1
g_359, 0, 0, 0
g_381, 0, 0, 1
g_464, 0, 0, 0
g_465, 0, 0, 1
g_565, 0, 0, 0
g_583, 0, 0, 0
g_582, 0, 0, 1
g_581, 0, 0, 3
g_679, 0, 0, 0
g_710, 0, 0, 0
g_756, 0, 0, 0
g_759, 0, 0, 0
__PRETTY_FUNCTION__.1, 0, 0, 0
__PRETTY_FUNCTION__.0, 0, 0, 0
__PRETTY_FUNCTION__.5, 0, 0, 0
__PRETTY_FUNCTION__.4, 0, 0, 0
__PRETTY_FUNCTION__.3, 0, 0, 0
__PRETTY_FUNCTION__.2, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
