var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
crc32_tab,0,0,0
crc32_context,0,4,53
__undefined,0,0,0
g_3,0,0,7
g_27,0,0,0
g_106,0,1,0
g_161,0,0,2
g_174,0,0,0
g_223,0,0,0
g_226,0,0,2
g_257,0,0,1
g_275,0,0,0
g_344,0,0,0
g_355,0,0,0
g_354,0,0,0
g_417,0,0,0
g_464,0,0,0
g_539,0,0,0
g_555,0,0,1
g_602,0,0,0
g_726,0,0,2
g_729,0,0,2
g_738,0,0,2
g_805,0,0,0
g_852,1,1,4
g_860,0,0,1
g_912,0,0,0
g_944,0,0,1
g_952,0,0,2
g_1064,0,0,2
g_1091,0,0,0
g_1132,0,0,1
g_1281,0,0,0
g_1371,1,2,0
g_1410,1,1,0
g_1429,0,0,2
g_1435,0,0,1
g_1438,0,0,1
g_1569,0,0,1
g_1571,0,0,0
g_1582,0,0,0
g_1585,0,0,1
g_1685,0,0,0
g_1696,0,0,1
g_1821,0,0,0
g_1953,0,0,0
g_1965,0,0,2
g_2027,0,2,3
g_2084,0,0,1
g_2102,0,0,1
g_2203,0,2,0
g_2211,1,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
