name, constant_write, var_write, read
g_4, 1, 0, 10
g_17, 0, 0, 0
g_19, 4, 3, 11
g_20, 3, 4, 3
g_29, 4, 3, 4
g_40, 3, 0, 1
g_66, 1, 0, 4
g_68, 0, 0, 0
g_73, 0, 0, 6
g_75, 1, 15, 10
g_93, 0, 0, 1
g_119, 3, 8, 0
g_135, 9, 6, 0
g_176, 7, 6, 10
g_258, 0, 0, 3
g_260, 1, 0, 12
g_306, 7, 0, 0
g_584, 0, 0, 0
g_604, 0, 0, 0
g_608, 0, 0, 0
g_744, 0, 0, 0
g_745, 1, 0, 0
g_549, 0, 0, 16
g_101, 0, 1, 0
g_319, 0, 0, 0
g_134, 0, 0, 38
g_67, 0, 0, 27
g_317, 0, 0, 9
g_433, 0, 0, 3
g_518, 0, 3, 3
g_550, 3, 0, 6
g_659, 0, 0, 3
g_660, 0, 0, 3
g_318, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 22, 0
_IO_stdin_used, 0, 0, 0
