var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_5,0,0,44
g_21,6,6,58
g_28,8,6,32
g_31,6,6,59
g_60,6,12,65
g_62,0,0,6
g_72,0,0,1
g_73,1,1,1
g_90,1,2,19
g_94,0,0,13
g_118,0,7,10
g_122,7,7,18
g_174,1,1,14
g_247,0,0,1
g_248,0,0,2
g_299,0,0,3
g_317,0,0,2
g_449,0,0,2
crc32_context,0,4,28
crc32_tab,0,0,5
g_4,0,0,14
g_67,0,0,15
g_27,0,6,29
g_208,0,0,5
g_337,0,0,1
g_207,0,0,3
g_74,0,0,10
g_66,0,0,19
g_75,0,0,16
g_445,0,0,1
g_181,0,0,2
g_267,0,0,1
g_65,0,0,1
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
