var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_2,1,1,3
g_7,0,1,11
g_12,0,0,3
g_15,0,0,1
g_109,0,0,0
g_128,0,0,0
g_140,0,0,0
g_165,0,0,0
g_191,0,0,1
g_192,0,0,0
g_198,0,0,1
g_215,0,0,0
g_251,0,0,0
g_269,0,0,1
g_273,0,0,0
g_318,0,0,0
g_342,0,0,0
g_348,0,0,1
g_360,0,0,0
g_453,0,0,1
g_501,0,0,1
g_579,0,0,0
g_590,0,0,1
g_637,0,0,0
g_703,0,0,1
g_775,0,0,0
g_839,0,0,1
crc32_context,0,8,66
crc32_tab,0,0,9
g_585,0,0,1
g_586,0,0,1
g_116,0,0,0
g_117,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
