name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 4, 36
__undefined, 0, 0, 0
g_2, 1, 0, 0
g_52, 2, 2, 11
g_54, 0, 1, 0
g_55, 3, 1, 16
g_56, 0, 8, 0
g_88, 0, 1, 10
g_112, 0, 3, 0
g_115, 0, 3, 0
g_160, 9, 4, 10
g_176, 4, 2, 0
g_196, 5, 1, 5
g_202, 4, 3, 14
g_218, 2, 1, 4
g_241, 6, 2, 0
g_242, 1, 12, 10
g_320, 7, 2, 8
g_325, 0, 2, 0
g_326, 4, 5, 8
g_359, 2, 4, 0
g_414, 13, 7, 5
g_416, 5, 7, 3
g_446, 0, 2, 0
g_468, 0, 2, 0
g_469, 0, 0, 0
g_557, 0, 0, 0
g_706, 0, 0, 2
g_726, 0, 0, 2
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
