var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_2,0,0,1
g_5,0,0,1
g_47,0,0,1
g_56,0,0,1
g_94,0,0,0
g_107,0,0,1
g_108,0,0,1
g_153,0,0,1
g_190,0,0,0
g_214,0,0,0
g_219,0,0,1
g_263,0,0,1
g_399,0,0,0
g_401,0,0,1
g_417,0,0,0
g_421,0,0,0
g_424,0,0,0
g_429,0,0,0
g_524,0,0,0
g_525,0,0,0
g_556,0,0,1
g_589,0,0,0
g_730,0,0,1
g_908,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,1,24,0
_IO_stdin_used,0,0,0
