name, constant_write, var_write, read
g_10, 0, 0, 4
g_50, 2, 2, 20
g_69, 3, 2, 10
g_118, 1, 2, 1
g_154, 3, 4, 10
g_197, 6, 2, 9
g_266, 0, 0, 12
g_267, 0, 8, 7
g_268, 1, 0, 1
g_270, 4, 2, 7
g_289, 0, 1, 1
g_546, 1, 0, 0
g_575, 0, 5, 7
g_576, 0, 1, 5
g_617, 2, 3, 8
g_744, 2, 0, 10
g_832, 0, 3, 3
g_836, 4, 0, 1
g_837, 0, 0, 3
g_839, 0, 0, 1
g_840, 2, 2, 13
g_844, 0, 1, 1
g_903, 2, 6, 5
g_918, 0, 0, 0
g_1051, 0, 0, 1
g_1054, 2, 2, 1
g_1059, 0, 2, 1
crc32_context, 0, 4, 36
crc32_tab, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
