name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 8, 40
__undefined, 0, 0, 0
g_10, 0, 0, 0
g_82, 8, 2, 7
g_87, 1, 1, 0
g_88, 4, 2, 4
g_89, 3, 2, 6
g_91, 1, 0, 0
g_99, 0, 0, 7
g_137, 1, 1, 4
g_143, 1, 2, 0
g_150, 0, 3, 2
g_178, 0, 1, 0
g_239, 0, 0, 0
g_241, 0, 0, 0
g_302, 1, 1, 0
g_336, 0, 0, 0
g_359, 1, 0, 1
g_401, 0, 0, 0
g_424, 0, 0, 2
g_530, 0, 0, 3
g_550, 0, 1, 0
g_619, 0, 0, 4
g_620, 0, 1, 1
g_621, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
