name, constant_write, var_write, read
g_12, 4, 1, 35
g_137, 2, 4, 0
g_149, 1, 2, 2
g_212, 0, 1, 6
g_227, 0, 1, 0
g_264, 3, 1, 0
g_288, 0, 1, 7
g_300, 0, 1, 3
g_304, 1, 0, 1
g_305, 7, 5, 6
g_310, 1, 1, 6
g_376, 2, 11, 6
g_405, 0, 1, 8
g_425, 1, 0, 5
g_426, 1, 0, 3
g_428, 1, 1, 2
g_472, 0, 1, 4
g_486, 1, 1, 0
g_703, 1, 1, 2
g_707, 0, 0, 1
g_709, 0, 0, 0
g_738, 0, 0, 4
g_751, 0, 0, 0
g_813, 0, 1, 1
g_890, 0, 0, 0
g_892, 1, 1, 1
g_897, 0, 0, 1
g_898, 0, 0, 0
g_899, 1, 2, 2
crc32_context, 0, 4, 38
crc32_tab, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
