name, constant_write, var_write, read
g_2, 2, 2, 13
g_5, 1, 1, 5
g_9, 0, 0, 10
g_71, 0, 1, 9
g_135, 1, 0, 0
g_147, 1, 2, 1
g_158, 1, 1, 1
g_176, 1, 1, 0
g_184, 0, 0, 0
g_209, 0, 0, 3
g_247, 1, 1, 0
g_267, 1, 2, 2
g_279, 0, 0, 0
g_282, 0, 1, 0
g_297, 1, 1, 1
g_314, 1, 1, 2
g_355, 0, 0, 0
g_512, 0, 2, 3
g_517, 0, 0, 0
g_581, 0, 0, 1
g_594, 0, 0, 0
crc32_context, 0, 8, 40
crc32_tab, 0, 0, 0
g_332, 0, 1, 1
g_531, 0, 1, 4
g_362, 1, 0, 4
g_361, 0, 0, 9
g_570, 0, 0, 0
g_92, 0, 0, 0
g_352, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
