var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
crc32_tab,0,0,0
crc32_context,0,8,53
__undefined,0,0,0
g_7,0,0,0
g_138,0,1,18
g_219,0,0,0
g_220,0,0,11
g_269,0,0,13
g_295,0,2,0
g_384,0,1,0
g_416,1,1,9
g_417,0,2,19
g_451,0,1,0
g_454,3,2,16
g_488,1,15,11
g_506,0,0,0
g_507,0,1,9
g_508,0,1,3
g_510,0,0,8
g_513,1,3,0
g_598,0,1,7
g_602,0,0,0
g_606,0,0,0
g_659,0,1,5
g_683,1,1,0
g_760,0,0,0
g_763,0,0,0
g_765,0,0,2
g_766,0,0,9
g_769,0,0,0
g_770,0,0,0
g_771,0,0,0
g_772,0,1,5
g_801,0,0,0
g_803,0,0,2
g_804,0,1,1
g_806,0,2,0
g_894,0,1,4
g_929,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
