var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_23,0,0,1
g_35,3,2,21
g_49,2,3,18
g_60,0,0,2
g_61,7,9,42
g_68,1,2,1
g_92,3,3,23
g_222,1,1,1
g_267,0,0,1
g_419,0,0,0
g_525,0,0,1
g_701,2,2,0
g_1029,0,0,1
g_1091,1,1,5
g_1138,0,0,5
g_1247,0,0,1
g_1306,0,0,0
g_1359,0,0,0
g_1500,0,0,0
g_1676,0,0,1
crc32_context,0,8,37
crc32_tab,0,0,9
g_1097,0,0,13
g_143,0,0,10
g_34,1,0,32
g_1246,0,0,8
g_598,0,0,11
g_145,0,0,6
g_142,0,1,12
g_560,0,0,2
g_144,0,0,3
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
