name, constant_write, var_write, read
g_207, 2, 0, 3
g_1132, 1, 1, 0
g_19, 1, 2, 2
g_25, 0, 0, 0
g_38, 3, 1, 5
g_49, 1, 0, 4
g_51, 0, 1, 2
g_121, 0, 2, 1
g_158, 1, 3, 0
g_214, 0, 0, 1
g_227, 0, 0, 0
g_250, 0, 2, 1
g_262, 0, 0, 0
g_284, 0, 0, 1
g_296, 0, 1, 1
g_363, 0, 0, 1
g_476, 1, 0, 2
g_539, 1, 0, 0
g_641, 0, 0, 1
g_642, 0, 0, 4
g_675, 1, 2, 0
g_707, 0, 0, 0
g_719, 1, 3, 4
g_738, 0, 1, 2
g_791, 0, 2, 1
g_869, 0, 3, 1
g_958, 1, 0, 2
g_969, 0, 0, 0
g_980, 0, 1, 2
g_999, 0, 0, 0
g_1004, 0, 1, 2
g_1270, 0, 0, 0
g_1284, 0, 2, 3
g_1389, 0, 1, 0
crc32_context, 0, 4, 43
crc32_tab, 0, 0, 0
g_222, 0, 0, 0
g_752, 2, 1, 8
g_1017, 0, 1, 0
g_210, 0, 0, 1
g_1078, 2, 0, 1
g_1080, 0, 0, 1
g_1081, 0, 0, 1
g_1079, 0, 0, 4
g_1073, 0, 0, 1
g_1363, 0, 2, 0
g_1074, 1, 0, 1
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
