name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 0, 0
__undefined, 0, 0, 0
g_2, 49, 27, 49
g_30, 1, 6, 7
g_32, 0, 0, 0
g_54, 9, 11, 13
g_55, 0, 9, 0
g_77, 0, 3, 0
g_80, 0, 2, 0
g_110, 0, 3, 0
g_152, 0, 3, 0
g_155, 1, 2, 9
g_185, 0, 1, 0
g_189, 3, 2, 2
g_195, 6, 5, 7
g_199, 0, 3, 0
g_200, 10, 4, 9
g_321, 2, 1, 10
g_327, 4, 8, 11
g_332, 3, 0, 7
g_336, 2, 1, 2
g_338, 1, 0, 6
g_339, 0, 3, 0
g_412, 2, 1, 5
g_467, 2, 2, 7
g_472, 2, 2, 4
g_529, 2, 0, 7
g_545, 0, 1, 0
g_579, 4, 0, 4
g_580, 3, 0, 8
g_599, 0, 3, 0
g_653, 2, 1, 4
g_664, 3, 2, 0
g_666, 1, 2, 4
g_708, 2, 1, 2
g_738, 2, 1, 2
g_745, 2, 1, 3
g_790, 2, 1, 1
g_815, 3, 2, 2
g_819, 3, 3, 0
g_822, 0, 2, 0
g_879, 2, 0, 0
g_1024, 1, 1, 2
g_1084, 1, 0, 0
g_1137, 0, 2, 0
g_1139, 0, 1, 0
g_1155, 0, 1, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 44, 0
_IO_stdin_used, 0, 0, 0
