var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_2,1,1,2
g_6,0,0,0
g_7,0,0,0
g_36,0,0,0
g_106,0,0,0
g_184,0,0,1
g_219,0,0,0
g_226,0,0,0
g_227,0,0,1
g_230,0,0,1
g_242,0,0,0
g_244,0,0,1
g_272,0,0,0
g_319,0,0,1
g_320,0,0,1
g_321,0,0,0
g_323,0,0,1
g_370,0,0,1
g_507,0,0,1
g_509,0,0,0
g_512,0,0,0
g_513,0,0,1
g_632,0,0,0
g_882,0,0,0
g_972,0,0,1
g_1006,0,0,1
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,2,26,0
_IO_stdin_used,0,0,0
