name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 4, 41
__undefined, 0, 0, 0
g_5, 1, 0, 39
g_76, 0, 6, 0
g_145, 1, 2, 0
g_146, 1, 1, 0
g_170, 2, 4, 0
g_171, 3, 5, 0
g_172, 0, 10, 0
g_177, 1, 0, 0
g_182, 2, 6, 0
g_194, 0, 3, 0
g_195, 1, 2, 11
g_213, 0, 2, 0
g_214, 3, 2, 12
g_216, 0, 2, 11
g_224, 3, 2, 6
g_263, 0, 0, 0
g_272, 5, 10, 18
g_330, 2, 3, 0
g_332, 0, 1, 0
g_333, 12, 7, 8
g_335, 1, 3, 0
g_393, 2, 1, 8
g_421, 0, 4, 0
g_502, 0, 3, 0
g_539, 1, 1, 3
g_574, 0, 1, 5
g_598, 0, 4, 0
g_748, 0, 1, 4
g_825, 0, 1, 0
g_882, 0, 0, 0
g_952, 2, 1, 4
g_995, 0, 1, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
