name, constant_write, var_write, read
g_5, 1, 1, 12
g_31, 0, 8, 10
g_42, 0, 1, 2
g_44, 0, 1, 0
g_48, 0, 1, 9
g_51, 1, 1, 2
g_107, 2, 1, 1
g_110, 1, 2, 7
g_115, 0, 0, 3
g_158, 0, 0, 0
g_217, 0, 0, 1
g_221, 2, 1, 0
g_224, 0, 1, 8
g_238, 4, 2, 0
g_242, 2, 1, 5
g_298, 0, 1, 2
g_310, 0, 1, 1
g_321, 0, 0, 1
g_336, 0, 1, 0
g_404, 0, 2, 0
g_413, 0, 0, 1
g_414, 0, 1, 1
g_440, 3, 6, 2
g_460, 0, 0, 0
g_461, 2, 1, 3
g_493, 0, 0, 1
g_499, 0, 1, 1
g_582, 0, 1, 1
g_636, 0, 1, 2
g_640, 1, 1, 1
g_719, 0, 0, 1
g_723, 0, 1, 3
g_760, 0, 1, 1
g_761, 0, 2, 2
g_778, 1, 1, 1
g_801, 0, 0, 1
g_803, 0, 1, 2
crc32_context, 0, 4, 46
crc32_tab, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
